participant_id,model_name,parameterization,bound_settings,algorithm,iter,alpha,mu1,mu2,beta,kappa,w,a,t01,t02,t03
45,DDM,value_scaling_t0,wide,DEoptim,1,0.45891922527924184,1,0.654037619009614,0.6557189538981766,1,0.8759358464066918,2.9714549284023235,1.1576433351030575,0.5859423390007579,0.8153998618246988
45,DDM,value_scaling_t0,wide,DEoptim,2,0.45891922527924184,1,0.654037619009614,0.6557189538981766,1,0.8759358464066918,2.9714549284023235,1.1576433351030575,0.5859423390007579,0.8153998618246988
45,DDM,value_scaling_t0,wide,DEoptim,3,0.45891922527924184,1,0.654037619009614,0.6557189538981766,1,0.8759358464066918,2.9714549284023235,1.1576433351030575,0.5859423390007579,0.8153998618246988
45,DDM,value_scaling_t0,wide,DEoptim,4,0.45891922527924184,1,0.654037619009614,0.6557189538981766,1,0.8759358464066918,2.9714549284023235,1.1576433351030575,0.5859423390007579,0.8153998618246988
45,DDM,value_scaling_t0,wide,DEoptim,5,0.45891922527924184,1,0.654037619009614,0.6557189538981766,1,0.8759358464066918,2.9714549284023235,1.1576433351030575,0.5859423390007579,0.8153998618246988
45,DDM,value_scaling_t0,wide,DEoptim,6,0.45891922527924184,1,0.654037619009614,0.6557189538981766,1,0.8759358464066918,2.9714549284023235,1.1576433351030575,0.5859423390007579,0.8153998618246988
45,DDM,value_scaling_t0,wide,DEoptim,7,0.45891922527924184,1,0.654037619009614,0.6557189538981766,1,0.8759358464066918,2.9714549284023235,1.1576433351030575,0.5859423390007579,0.8153998618246988
45,DDM,value_scaling_t0,wide,DEoptim,8,0.09661061179358513,1,0.6771391097456216,0.27597125476785,1,0.9555551142829936,5.0015723248575625,1.3492272033826447,0.7403841718349607,0.3912701250775718
45,DDM,value_scaling_t0,wide,DEoptim,9,0.09661061179358513,1,0.6771391097456216,0.27597125476785,1,0.9555551142829936,5.0015723248575625,1.3492272033826447,0.7403841718349607,0.3912701250775718
45,DDM,value_scaling_t0,wide,DEoptim,10,0.09661061179358513,1,0.6771391097456216,0.27597125476785,1,0.9555551142829936,5.0015723248575625,1.3492272033826447,0.7403841718349607,0.3912701250775718
45,DDM,value_scaling_t0,wide,DEoptim,11,0.09661061179358513,1,0.6771391097456216,0.27597125476785,1,0.9555551142829936,5.0015723248575625,1.3492272033826447,0.7403841718349607,0.3912701250775718
45,DDM,value_scaling_t0,wide,DEoptim,12,0.09661061179358513,1,0.6771391097456216,0.27597125476785,1,0.9555551142829936,5.0015723248575625,1.3492272033826447,0.7403841718349607,0.3912701250775718
45,DDM,value_scaling_t0,wide,DEoptim,13,0.09661061179358513,1,0.6771391097456216,0.27597125476785,1,0.9555551142829936,5.0015723248575625,0.8386357755858097,0.7403841718349607,0.3912701250775718
45,DDM,value_scaling_t0,wide,DEoptim,14,0.09661061179358513,1,0.6771391097456216,0.27597125476785,1,0.9555551142829936,5.0015723248575625,0.8386357755858097,0.7403841718349607,0.3912701250775718
45,DDM,value_scaling_t0,wide,DEoptim,15,0.09661061179358513,1,0.6771391097456216,0.27597125476785,1,0.9555551142829936,5.0015723248575625,0.8386357755858097,0.7403841718349607,0.3912701250775718
45,DDM,value_scaling_t0,wide,DEoptim,16,0.44340619087810074,1,1.061851028027013,0.2570834859597354,1,0.6409526643288526,4.29095337448665,1.1346522584557535,0.9474068628971096,1.2033437670567035
45,DDM,value_scaling_t0,wide,DEoptim,17,0.44340619087810074,1,1.061851028027013,0.2570834859597354,1,0.6409526643288526,4.29095337448665,1.1346522584557535,0.9474068628971096,1.2033437670567035
45,DDM,value_scaling_t0,wide,DEoptim,18,0.45891922527924184,1,1.1209335342171642,0.6557189538981766,1,0.8759358464066918,2.9714549284023235,1.1576433351030575,0.7592738216008343,0.8153998618246988
45,DDM,value_scaling_t0,wide,DEoptim,19,0.45891922527924184,1,1.1209335342171642,0.6557189538981766,1,0.8759358464066918,2.9714549284023235,1.1576433351030575,0.7592738216008343,0.8153998618246988
45,DDM,value_scaling_t0,wide,DEoptim,20,0.45891922527924184,1,1.1209335342171642,0.6557189538981766,1,0.8759358464066918,4.5009928631622556,0.8573692434583792,0.13987524221359915,0.8153998618246988
45,DDM,value_scaling_t0,wide,DEoptim,21,0.45891922527924184,1,1.1209335342171642,0.6557189538981766,1,0.8759358464066918,4.5009928631622556,0.8573692434583792,0.13987524221359915,0.8153998618246988
45,DDM,value_scaling_t0,wide,DEoptim,22,0.45891922527924184,1,1.1209335342171642,0.6557189538981766,1,0.8759358464066918,4.5009928631622556,0.8573692434583792,0.13987524221359915,0.8153998618246988
45,DDM,value_scaling_t0,wide,DEoptim,23,0.45891922527924184,1,1.1209335342171642,0.6557189538981766,1,0.8759358464066918,4.5009928631622556,0.8573692434583792,0.13987524221359915,0.8153998618246988
45,DDM,value_scaling_t0,wide,DEoptim,24,0.45891922527924184,1,1.1209335342171642,0.6557189538981766,1,0.8759358464066918,4.5009928631622556,0.8573692434583792,0.13987524221359915,0.8153998618246988
45,DDM,value_scaling_t0,wide,DEoptim,25,0.45891922527924184,1,1.1209335342171642,0.6557189538981766,1,0.8759358464066918,4.5009928631622556,0.8573692434583792,0.13987524221359915,0.8153998618246988
