participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu,beta,kappa1,kappa2,kappa3,w,theta_star,t01,t02,t03
9,DFT_CRT,time_scaling_t0,wide,DEoptimR,1.1607397789304736,1,0.6950454961994834,1,1.9755532493212595,2.4041728742963255,0.5551615419240148,3.929900143798145,1.1886491989046621,1.2367866231882023,1.231029301046709
