participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa1,kappa2,w,a,t01,t02
74,DDM,time_and_value_scaling_t0,wide,DEoptimR,0.6098794396761245,1,1.15572532068502,0.6022033960420032,1,0.9999998636946956,0.7398988524952763,2.782401724184127,1.3204690213386634,1.3814052987104428
