participant_id,model,parameterization,bound_settings,algorithm,frame,auc,norm_auc
77,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,delay,5451.855689899006,0.9786907761336393
77,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,date,5517.32301278052,0.9904431534317052
