participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu,beta,kappa1,kappa2,kappa3,w,a,t01,t02,t03
21,DDM,time_scaling_t0,wide,DEoptim,1.0766147302672369,1,0.3183649335057932,1,1.0426219847066138,0.9493798845055339,0.07121135770510736,3.5050037694124403,1.2501757556961126,1.3416521633975336,1.3794218490288388
