participant_id,model_name,parameterization,bound_settings,algorithm,iter,alpha,mu1,mu2,beta,kappa1,kappa2,w,a,t01,t02
14,DDM,time_and_value_scaling_t0,wide,DEoptimR,1,0.6557189538981766,1,1.7414109986275434,0.04419928310438991,1,9.868828894104809,0.49462375878934756,4.231107318386669,1.4999282913981007,0.17354663165751846
14,DDM,time_and_value_scaling_t0,wide,DEoptimR,2,0.6866044658565906,1,0.29651110256296453,0.0491940983850509,1,1.2400014961268528,0.30375892659034276,3.242742354122689,0.8677641863338392,0.549738134680247
14,DDM,time_and_value_scaling_t0,wide,DEoptimR,3,0.38145992057148914,1,1.609264839178564,0.3648299859178109,1,8.579008145981497,0.9512087585969737,4.014843760622617,1.2845526713050177,0.40918868253395857
14,DDM,time_and_value_scaling_t0,wide,DEoptimR,4,0.6866044658565906,1,0.8752716133731475,0.0491940983850509,1,1.2400014961268528,0.30375892659034276,3.242742354122689,0.8677641863338392,0.549738134680247
14,DDM,time_and_value_scaling_t0,wide,DEoptimR,5,0.6866044658565906,1,0.8752716133731475,0.0491940983850509,1,1.2400014961268528,0.30375892659034276,3.242742354122689,0.8677641863338392,0.549738134680247
14,DDM,time_and_value_scaling_t0,wide,DEoptimR,6,0.6866044658565906,1,0.8752716133731475,0.0491940983850509,1,1.2400014961268528,0.30375892659034276,3.242742354122689,0.8677641863338392,0.549738134680247
14,DDM,time_and_value_scaling_t0,wide,DEoptimR,7,0.6866044658565906,1,0.8752716133731475,0.0491940983850509,1,1.2400014961268528,0.30375892659034276,3.242742354122689,0.8677641863338392,0.549738134680247
14,DDM,time_and_value_scaling_t0,wide,DEoptimR,8,0.6866044658565906,1,0.8752716133731475,0.0491940983850509,1,1.2400014961268528,0.30375892659034276,3.242742354122689,0.8677641863338392,0.549738134680247
14,DDM,time_and_value_scaling_t0,wide,DEoptimR,9,0.6866044658565906,1,0.8752716133731475,0.0491940983850509,1,1.2400014961268528,0.30375892659034276,3.242742354122689,0.8677641863338392,0.549738134680247
14,DDM,time_and_value_scaling_t0,wide,DEoptimR,10,0.5396773848719532,1,1.365649005902994,0.27549627755109934,1,2.3316004358678386,0.5540116002129979,4.090058484600406,0.952768643779992,1.1067133782442404
