participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa1,kappa2,kappa3,w,theta_star,t01,t02,t03
13,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,0.44844773388638076,1,1.0298629683589096,0.01000000000836136,1,0.607554780833129,0.9003995577480498,0.6011618467362413,2.332479880237217,1.3147173100039924,1.394085558086071,1.34548512206602
