participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa1,kappa2,w,a,t01,t02
79,DDM,time_and_value_scaling_t0,wide,DEoptim,0.4084786617340157,1,1.1252987941936348,1.3380866987586342,1,1.1834614657522826,0.9947374174087971,3.6680639788994434,1.7514629866605433,1.7928447540433157
