participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa1,kappa2,w,a,t01,t02
17,DDM,time_and_value_scaling_t0,wide,DEoptim,0.49832046766364635,1,0.48940551883204214,0.4669910735899176,1,2.8356430352176052e-6,0.9052507379807091,3.90118221300177,1.3046893469429586,1.626564524237959
