participant_id,model_name,parameterization,bound_settings,algorithm,iter,alpha,mu1,mu2,beta,kappa,w,a,t01,t02,t03
24,DDM,value_scaling_t0,wide,DEoptimR,1,0.867225340276491,1,1.0660572820343077,0.9449525798088871,1,0.9665909587266436,2.5454739562137982,0.7144968436216005,0.2000066675362177,0.893988129857462
24,DDM,value_scaling_t0,wide,DEoptimR,2,0.38145992057148914,1,1.609264839178564,0.3648299859178109,1,0.8578936565818578,9.512226611743376,1.234202329616634,1.2845526713050177,0.40918868253395857
24,DDM,value_scaling_t0,wide,DEoptimR,3,0.38145992057148914,1,1.609264839178564,0.3648299859178109,1,0.8578936565818578,9.512226611743376,1.234202329616634,1.2845526713050177,0.40918868253395857
24,DDM,value_scaling_t0,wide,DEoptimR,4,0.9536914575529881,1,1.0220945322287558,0.14886413784399144,1,0.18895458539170423,5.301626563601331,1.1978037035841054,1.2097112391399774,0.3529191695658732
24,DDM,value_scaling_t0,wide,DEoptimR,5,0.9536914575529881,1,1.0220945322287558,0.14886413784399144,1,0.18895458539170423,5.301626563601331,1.1978037035841054,1.2097112391399774,0.3529191695658732
24,DDM,value_scaling_t0,wide,DEoptimR,6,0.9536914575529881,1,1.0220945322287558,0.14886413784399144,1,0.18895458539170423,5.301626563601331,1.1978037035841054,1.2097112391399774,0.3529191695658732
24,DDM,value_scaling_t0,wide,DEoptimR,7,0.9536914575529881,1,1.0220945322287558,0.14886413784399144,1,0.18895458539170423,5.301626563601331,1.1978037035841054,1.2097112391399774,0.3529191695658732
24,DDM,value_scaling_t0,wide,DEoptimR,8,0.4940474636944704,1,1.0516367712817174,0.18541574101597197,1,0.6669565340119986,3.6206633526211887,0.9300900408843482,1.3590718400781145,1.2449856224020164
24,DDM,value_scaling_t0,wide,DEoptimR,9,0.9026029513685305,1,1.0558437465114585,0.3451511480811395,1,0.3990254699642488,3.096527203630601,0.8980653515136358,1.3830669142954048,0.4399978826624007
24,DDM,value_scaling_t0,wide,DEoptimR,10,0.9026029513685305,1,1.0558437465114585,0.3215402734868738,1,0.3990254699642488,3.096527203630601,0.8980653515136358,1.3830669142954048,0.4399978826624007
24,DDM,value_scaling_t0,wide,DEoptimR,11,0.9026029513685305,1,1.0558437465114585,0.3215402734868738,1,0.3990254699642488,3.096527203630601,0.8980653515136358,1.3830669142954048,0.4399978826624007
24,DDM,value_scaling_t0,wide,DEoptimR,12,0.9026029513685305,1,1.0558437465114585,0.3215402734868738,1,0.3990254699642488,3.096527203630601,0.8980653515136358,1.3830669142954048,0.4399978826624007
24,DDM,value_scaling_t0,wide,DEoptimR,13,0.9026029513685305,1,1.0558437465114585,0.3215402734868738,1,0.3990254699642488,3.096527203630601,0.8980653515136358,1.3830669142954048,0.4399978826624007
24,DDM,value_scaling_t0,wide,DEoptimR,14,0.9026029513685305,1,1.0558437465114585,0.3215402734868738,1,0.3990254699642488,3.096527203630601,0.8980653515136358,1.3830669142954048,0.4399978826624007
24,DDM,value_scaling_t0,wide,DEoptimR,15,0.9026029513685305,1,1.0558437465114585,0.3215402734868738,1,0.3990254699642488,3.096527203630601,0.8980653515136358,1.3830669142954048,0.4399978826624007
24,DDM,value_scaling_t0,wide,DEoptimR,16,0.9026029513685305,1,1.0558437465114585,0.3215402734868738,1,0.3990254699642488,3.096527203630601,0.8980653515136358,1.3830669142954048,0.4399978826624007
24,DDM,value_scaling_t0,wide,DEoptimR,17,0.9026029513685305,1,1.0558437465114585,0.3215402734868738,1,0.3990254699642488,3.096527203630601,0.8980653515136358,1.3830669142954048,0.4399978826624007
24,DDM,value_scaling_t0,wide,DEoptimR,18,0.9026029513685305,1,1.0558437465114585,0.3215402734868738,1,0.3990254699642488,3.096527203630601,0.8980653515136358,1.3830669142954048,0.4399978826624007
24,DDM,value_scaling_t0,wide,DEoptimR,19,0.9026029513685305,1,1.0558437465114585,0.3215402734868738,1,0.3990254699642488,3.096527203630601,0.8980653515136358,1.3830669142954048,0.4399978826624007
24,DDM,value_scaling_t0,wide,DEoptimR,20,0.9026029513685305,1,1.0558437465114585,0.3215402734868738,1,0.3990254699642488,3.096527203630601,0.8980653515136358,1.3830669142954048,0.4399978826624007
24,DDM,value_scaling_t0,wide,DEoptimR,21,0.9026029513685305,1,1.0558437465114585,0.3215402734868738,1,0.3990254699642488,3.096527203630601,0.8980653515136358,1.3830669142954048,0.4399978826624007
24,DDM,value_scaling_t0,wide,DEoptimR,22,0.9916985736590671,1,1.0111341073310558,0.19265122011783303,1,0.2790108174988601,4.99686366201943,0.404369686110862,1.181028117146343,0.880981518509103
24,DDM,value_scaling_t0,wide,DEoptimR,23,0.6595638888853386,1,1.0042914173839226,0.16645781909655621,1,0.49845810070665064,3.2198785059435124,0.8641453968918298,0.7042435063223356,0.9873211020261459
24,DDM,value_scaling_t0,wide,DEoptimR,24,0.6595638888853386,1,1.0042914173839226,0.16645781909655621,1,0.49845810070665064,3.2198785059435124,0.8641453968918298,0.7042435063223356,0.9873211020261459
24,DDM,value_scaling_t0,wide,DEoptimR,25,0.9916985736590671,1,1.0111341073310558,0.2615542905326912,1,0.2790108174988601,3.37093556164153,0.7248937121643748,1.181028117146343,0.675959949022276
24,DDM,value_scaling_t0,wide,DEoptimR,26,0.9916985736590671,1,1.0111341073310558,0.2615542905326912,1,0.2790108174988601,3.37093556164153,0.7248937121643748,1.181028117146343,0.675959949022276
24,DDM,value_scaling_t0,wide,DEoptimR,27,0.9916985736590671,1,1.0111341073310558,0.2615542905326912,1,0.2790108174988601,3.37093556164153,0.7248937121643748,1.181028117146343,0.675959949022276
24,DDM,value_scaling_t0,wide,DEoptimR,28,0.9916985736590671,1,1.0111341073310558,0.2615542905326912,1,0.2790108174988601,3.37093556164153,0.7248937121643748,1.181028117146343,0.675959949022276
24,DDM,value_scaling_t0,wide,DEoptimR,29,0.9916985736590671,1,1.0111341073310558,0.2615542905326912,1,0.2790108174988601,3.37093556164153,0.7248937121643748,1.181028117146343,0.675959949022276
24,DDM,value_scaling_t0,wide,DEoptimR,30,0.9916985736590671,1,1.0111341073310558,0.2615542905326912,1,0.2790108174988601,3.37093556164153,0.7248937121643748,1.181028117146343,0.675959949022276
24,DDM,value_scaling_t0,wide,DEoptimR,31,0.9916985736590671,1,1.0111341073310558,0.2615542905326912,1,0.2790108174988601,3.37093556164153,0.7248937121643748,1.181028117146343,0.675959949022276
24,DDM,value_scaling_t0,wide,DEoptimR,32,0.9916985736590671,1,1.0111341073310558,0.2615542905326912,1,0.2790108174988601,3.37093556164153,0.7248937121643748,1.181028117146343,0.675959949022276
24,DDM,value_scaling_t0,wide,DEoptimR,33,0.9916985736590671,1,1.0111341073310558,0.2615542905326912,1,0.2790108174988601,3.37093556164153,0.7248937121643748,1.181028117146343,0.675959949022276
24,DDM,value_scaling_t0,wide,DEoptimR,34,0.9916985736590671,1,1.0111341073310558,0.2615542905326912,1,0.2790108174988601,3.37093556164153,0.7248937121643748,1.181028117146343,0.675959949022276
24,DDM,value_scaling_t0,wide,DEoptimR,35,0.9916985736590671,1,1.0111341073310558,0.2615542905326912,1,0.2790108174988601,3.37093556164153,0.7248937121643748,1.181028117146343,0.675959949022276
24,DDM,value_scaling_t0,wide,DEoptimR,36,0.9916985736590671,1,1.0111341073310558,0.2615542905326912,1,0.2790108174988601,3.37093556164153,0.7248937121643748,1.181028117146343,0.675959949022276
24,DDM,value_scaling_t0,wide,DEoptimR,37,0.9916985736590671,1,1.0111341073310558,0.2615542905326912,1,0.2790108174988601,3.37093556164153,0.7248937121643748,1.181028117146343,0.675959949022276
24,DDM,value_scaling_t0,wide,DEoptimR,38,0.9916985736590671,1,1.0111341073310558,0.2615542905326912,1,0.2790108174988601,3.37093556164153,0.7248937121643748,1.181028117146343,0.675959949022276
24,DDM,value_scaling_t0,wide,DEoptimR,39,0.9916985736590671,1,1.0111341073310558,0.2615542905326912,1,0.2790108174988601,3.37093556164153,0.7248937121643748,1.181028117146343,0.675959949022276
24,DDM,value_scaling_t0,wide,DEoptimR,40,0.9916985736590671,1,1.0111341073310558,0.2615542905326912,1,0.2790108174988601,3.37093556164153,0.7248937121643748,1.181028117146343,0.675959949022276
24,DDM,value_scaling_t0,wide,DEoptimR,41,0.8024544722509441,1,0.9866147283882786,0.20424727341098126,1,0.4229130047476183,3.1194025260245466,1.2587067723348053,1.3692780174929633,1.0201149156676388
24,DDM,value_scaling_t0,wide,DEoptimR,42,0.8024544722509441,1,0.9866147283882786,0.20424727341098126,1,0.4229130047476183,3.1194025260245466,1.2587067723348053,1.3692780174929633,1.0201149156676388
24,DDM,value_scaling_t0,wide,DEoptimR,43,0.8024544722509441,1,0.9866147283882786,0.20424727341098126,1,0.4229130047476183,3.1194025260245466,1.2587067723348053,1.3692780174929633,1.0201149156676388
24,DDM,value_scaling_t0,wide,DEoptimR,44,0.8024544722509441,1,0.9866147283882786,0.20424727341098126,1,0.4229130047476183,3.1194025260245466,1.2587067723348053,1.3692780174929633,1.0201149156676388
24,DDM,value_scaling_t0,wide,DEoptimR,45,0.8024544722509441,1,0.9866147283882786,0.20424727341098126,1,0.4229130047476183,3.1194025260245466,1.2587067723348053,1.3692780174929633,1.0201149156676388
24,DDM,value_scaling_t0,wide,DEoptimR,46,0.8024544722509441,1,0.9866147283882786,0.20424727341098126,1,0.4229130047476183,3.1194025260245466,1.2587067723348053,1.3692780174929633,1.0201149156676388
24,DDM,value_scaling_t0,wide,DEoptimR,47,0.8024544722509441,1,0.9866147283882786,0.20424727341098126,1,0.4229130047476183,3.1194025260245466,1.2587067723348053,1.3692780174929633,1.0201149156676388
24,DDM,value_scaling_t0,wide,DEoptimR,48,0.9916985736590671,1,1.0111341073310558,0.2615542905326912,1,0.2790108174988601,3.37093556164153,1.0842716303251003,1.181028117146343,0.675959949022276
24,DDM,value_scaling_t0,wide,DEoptimR,49,0.9916985736590671,1,1.0111341073310558,0.2615542905326912,1,0.2790108174988601,3.37093556164153,1.0842716303251003,1.181028117146343,0.675959949022276
