participant_id,model_name,parameterization,bound_settings,algorithm,iter,alpha,mu1,mu2,beta,kappa,w,theta_star,t0
93,DFT_CRT,value_scaling,wide,DEoptim,1,2.084101298158057,1,2.2680874939542264,0.07558407274540514,1,0.33055356764905625,10.947446293602697,0.3426998797804117
93,DFT_CRT,value_scaling,wide,DEoptim,2,2.084101298158057,1,2.2680874939542264,0.07558407274540514,1,0.33055356764905625,10.947446293602697,0.3426998797804117
93,DFT_CRT,value_scaling,wide,DEoptim,3,2.084101298158057,1,2.2680874939542264,0.07558407274540514,1,0.33055356764905625,10.947446293602697,0.3426998797804117
93,DFT_CRT,value_scaling,wide,DEoptim,4,2.084101298158057,1,2.2680874939542264,0.07558407274540514,1,0.33055356764905625,10.947446293602697,0.3426998797804117
93,DFT_CRT,value_scaling,wide,DEoptim,5,2.084101298158057,1,2.2680874939542264,0.07558407274540514,1,0.33055356764905625,10.947446293602697,0.3426998797804117
93,DFT_CRT,value_scaling,wide,DEoptim,6,2.084101298158057,1,2.7017868509050458,0.07558407274540514,1,0.33055356764905625,10.947446293602697,0.3426998797804117
93,DFT_CRT,value_scaling,wide,DEoptim,7,2.3768783644485287,1,2.7505580046214164,1.3643732485105284,1,0.15451493080123796,7.868347433602902,0.9172089519188742
93,DFT_CRT,value_scaling,wide,DEoptim,8,2.3768783644485287,1,2.7505580046214164,1.3643732485105284,1,0.15451493080123796,7.868347433602902,0.9172089519188742
93,DFT_CRT,value_scaling,wide,DEoptim,9,2.8685309233858254,1,1.6909914025291801,1.6719646711961147,1,0.6124374684403264,6.2139120653585,0.42178664528764787
93,DFT_CRT,value_scaling,wide,DEoptim,10,2.8685309233858254,1,1.6909914025291801,1.6719646711961147,1,0.5465218743346394,6.2139120653585,0.42178664528764787
93,DFT_CRT,value_scaling,wide,DEoptim,11,2.8685309233858254,1,1.6909914025291801,1.6719646711961147,1,0.5465218743346394,6.2139120653585,0.42178664528764787
93,DFT_CRT,value_scaling,wide,DEoptim,12,2.8685309233858254,1,1.6909914025291801,1.6719646711961147,1,0.5465218743346394,6.2139120653585,0.42178664528764787
93,DFT_CRT,value_scaling,wide,DEoptim,13,2.8685309233858254,1,1.6909914025291801,1.6719646711961147,1,0.5465218743346394,6.2139120653585,0.42178664528764787
93,DFT_CRT,value_scaling,wide,DEoptim,14,2.8685309233858254,1,1.6909914025291801,1.6719646711961147,1,0.5465218743346394,6.2139120653585,0.42178664528764787
93,DFT_CRT,value_scaling,wide,DEoptim,15,2.8685309233858254,1,1.6909914025291801,1.6719646711961147,1,0.5465218743346394,6.2139120653585,0.42178664528764787
93,DFT_CRT,value_scaling,wide,DEoptim,16,2.8685309233858254,1,1.6909914025291801,1.6719646711961147,1,0.5465218743346394,6.2139120653585,0.42178664528764787
93,DFT_CRT,value_scaling,wide,DEoptim,17,2.8685309233858254,1,1.6909914025291801,1.6719646711961147,1,0.5465218743346394,6.2139120653585,0.42178664528764787
93,DFT_CRT,value_scaling,wide,DEoptim,18,2.8685309233858254,1,1.6909914025291801,1.6719646711961147,1,0.5465218743346394,6.2139120653585,0.42178664528764787
93,DFT_CRT,value_scaling,wide,DEoptim,19,2.283985838669819,1,1.2171318090236936,0.07942177218560187,1,0.264514883001822,4.689635019022669,0.9940298571505584
93,DFT_CRT,value_scaling,wide,DEoptim,20,2.283985838669819,1,1.2171318090236936,0.07942177218560187,1,0.264514883001822,4.689635019022669,0.9940298571505584
93,DFT_CRT,value_scaling,wide,DEoptim,21,2.283985838669819,1,1.2171318090236936,0.07942177218560187,1,0.264514883001822,4.689635019022669,0.9940298571505584
93,DFT_CRT,value_scaling,wide,DEoptim,22,2.8685309233858254,1,0.3324056081393485,1.6719646711961147,1,0.5465218743346394,6.2139120653585,0.42178664528764787
93,DFT_CRT,value_scaling,wide,DEoptim,23,2.9283886393602008,1,0.3324056081393485,1.6719646711961147,1,0.5465218743346394,5.0569180805649765,1.1378377429103825
93,DFT_CRT,value_scaling,wide,DEoptim,24,2.9283886393602008,1,0.3324056081393485,1.6719646711961147,1,0.5465218743346394,5.0569180805649765,1.1378377429103825
93,DFT_CRT,value_scaling,wide,DEoptim,25,2.3126608341932298,1,0.48152297006265593,1.3792208070028575,1,0.5343568307158518,4.987218456522545,0.7137656471468874
93,DFT_CRT,value_scaling,wide,DEoptim,26,2.3126608341932298,1,0.48152297006265593,1.3792208070028575,1,0.5343568307158518,4.987218456522545,0.7137656471468874
93,DFT_CRT,value_scaling,wide,DEoptim,27,2.4276588054215207,1,1.2309627932426417,1.5736332730740692,1,0.5115519531105742,4.615040368404852,0.969033656475998
93,DFT_CRT,value_scaling,wide,DEoptim,28,2.4276588054215207,1,1.2309627932426417,1.5736332730740692,1,0.5115519531105742,4.615040368404852,0.969033656475998
93,DFT_CRT,value_scaling,wide,DEoptim,29,2.4276588054215207,1,1.2309627932426417,1.5736332730740692,1,0.5115519531105742,4.615040368404852,0.969033656475998
93,DFT_CRT,value_scaling,wide,DEoptim,30,2.4276588054215207,1,1.2309627932426417,1.5736332730740692,1,0.5115519531105742,4.615040368404852,0.969033656475998
93,DFT_CRT,value_scaling,wide,DEoptim,31,2.4276588054215207,1,1.2309627932426417,1.5736332730740692,1,0.5115519531105742,4.615040368404852,0.969033656475998
93,DFT_CRT,value_scaling,wide,DEoptim,32,2.9283886393602008,1,0.3324056081393485,1.868008630484271,1,0.5465218743346394,5.0569180805649765,1.1378377429103825
93,DFT_CRT,value_scaling,wide,DEoptim,33,2.9283886393602008,1,0.3324056081393485,1.868008630484271,1,0.5465218743346394,5.0569180805649765,1.1378377429103825
93,DFT_CRT,value_scaling,wide,DEoptim,34,2.9283886393602008,1,0.3324056081393485,1.868008630484271,1,0.5465218743346394,5.0569180805649765,1.1378377429103825
93,DFT_CRT,value_scaling,wide,DEoptim,35,2.9283886393602008,1,0.3324056081393485,1.868008630484271,1,0.5465218743346394,5.0569180805649765,1.1378377429103825
93,DFT_CRT,value_scaling,wide,DEoptim,36,2.9283886393602008,1,0.3324056081393485,1.868008630484271,1,0.5465218743346394,5.0569180805649765,1.1378377429103825
93,DFT_CRT,value_scaling,wide,DEoptim,37,2.9283886393602008,1,0.3324056081393485,1.868008630484271,1,0.5465218743346394,5.0569180805649765,1.1378377429103825
93,DFT_CRT,value_scaling,wide,DEoptim,38,2.9283886393602008,1,0.3324056081393485,1.868008630484271,1,0.5465218743346394,5.0569180805649765,1.1378377429103825
93,DFT_CRT,value_scaling,wide,DEoptim,39,2.9283886393602008,1,0.3324056081393485,1.868008630484271,1,0.5465218743346394,5.0569180805649765,1.1378377429103825
93,DFT_CRT,value_scaling,wide,DEoptim,40,2.3126608341932298,1,0.48152297006265593,1.3792208070028575,1,0.5343568307158518,4.4909980250000965,1.270499815590093
