participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa1,kappa2,kappa3,w,a,t01,t02,t03
41,DDM,time_and_value_scaling_t0,wide,DEoptim,0.6477229600975835,1,1.008028160750597,0.6661074820484916,1,0.9066116440473047,0.788036866255034,0.8323743187962844,2.722070168617685,1.3127550227244702,1.5505068421523256,1.3085459929751455
