participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu,beta,kappa1,kappa2,kappa3,w,a,t01,t02,t03
47,DDM,time_scaling_t0,wide,DEoptimR,0.628942586453323,1,0.01000000188866194,1,1.000000015462927,1.0000000180819866,0.522157235872842,2.283227242001179,1.3756470570241404,1.3890281718752955,1.4258151988324466
