participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa,w,a,t01,t02,t03
90,DDM,value_scaling_t0,wide,DEoptim,0.6710271040643713,1,1.0004758416612378,1.1956201858541775,1,0.9940373724996892,3.6444481490439085,1.365574699407677,1.4656599468227938,1.7103204823104423
