participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa,w,theta_star,t0
1,DFT_CRT,value_scaling,wide,DEoptimR,0.6550080908027841,1,1.0990717864807187,0.41428800875084787,1,0.8498615704878536,4.986844706968178,1.0695877360249402
