participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa,w,theta_star,t01,t02,t03
58,DFT_CRT,value_scaling_t0,wide,DEoptimR,0.6098837105757536,1,1.0000000110474607,0.7895618917472081,1,0.9109849762666986,2.217430749956336,1.3460275055816662,1.3786961257799457,1.3438490194270711
