participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa,w,theta_star,t01,t02,t03
46,DFT_CRT,value_scaling_t0,wide,DEoptim,0.9970078632659388,1,1.0256280836631826,1.8761181266084517,1,0.9489477864732971,2.923178810103232,1.4982846669405083,1.3426168654992987,1.3841861788199508
