participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa1,kappa2,kappa3,w,a,t01,t02,t03
42,DDM,time_and_value_scaling_t0,wide,DEoptimR,0.7882742117003466,1,1.0006792343944955,0.633491215666133,1,1.0473154149657025,1.0275620136547854,0.762792499186714,2.9854539181765074,1.192134707570748,1.339753344936787,1.3605690697509056
