participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa1,kappa2,kappa3,w,a,t01,t02,t03
36,DDM,time_and_value_scaling_t0,wide,DEoptim,0.5617505821067871,1,1.052260352054182,0.6019373380854309,1,0.9326711943480284,1.1151800845619149,0.8223057689849044,3.2550333241866127,1.1957164003683767,1.5520408504490006,1.2319399936078081
