participant_id,model,parameterization,bound_settings,algorithm,frame,auc,norm_auc
92,DDM,time_and_value_scaling,wide,DEoptim,neutral,4442.511796512627,0.7974982401253423
92,DDM,time_and_value_scaling,wide,DEoptim,defer,4416.489262336558,0.7928268005975265
92,DDM,time_and_value_scaling,wide,DEoptim,speedup,4524.671670868261,0.8122471835629201
