participant_id,model,parameterization,bound_settings,algorithm,frame,auc,norm_auc
25,DFT_CRT,time_and_value_scaling,wide,DEoptim,delay,5031.741372420017,0.9032738849271916
25,DFT_CRT,time_and_value_scaling,wide,DEoptim,date,5337.928397578693,0.958239099404493
