participant_id,model_name,parameterization,bound_settings,algorithm,iter,alpha,mu1,mu2,beta,kappa1,kappa2,w,a,t0
68,DDM,time_and_value_scaling,wide,DEoptim,1,0.45891922527924184,1,0.4714149381034076,0.486903747105971,1,1.093854014761746,0.7607095124608605,8.507752334603573,1.1576433351030575
68,DDM,time_and_value_scaling,wide,DEoptim,2,0.3455294293584303,1,2.7751259619835764,0.16204065624857322,1,3.8137713517062366,0.8759358464066918,1.6769436777054798,0.8302617942076178
68,DDM,time_and_value_scaling,wide,DEoptim,3,0.12101180331548676,1,1.424192372476682,0.6319237160601653,1,1.7985922280699014,0.9792054173873738,7.6027935941892215,0.809972246340476
68,DDM,time_and_value_scaling,wide,DEoptim,4,0.12533532820176335,1,2.0497947565745562,0.23541310131317006,1,0.4752297527901832,0.7057891957203718,3.4729449029967654,1.4025996220647359
68,DDM,time_and_value_scaling,wide,DEoptim,5,0.12533532820176335,1,2.0497947565745562,0.23541310131317006,1,0.4752297527901832,0.7057891957203718,3.4729449029967654,1.4025996220647359
68,DDM,time_and_value_scaling,wide,DEoptim,6,0.12533532820176335,1,2.0497947565745562,0.23541310131317006,1,0.4752297527901832,0.7057891957203718,3.4729449029967654,1.4025996220647359
68,DDM,time_and_value_scaling,wide,DEoptim,7,0.5927977265091613,1,1.8745373161509633,0.37325047553051266,1,1.0257036936564738,0.6849766807006493,3.9152381856609875,1.3288029582728633
68,DDM,time_and_value_scaling,wide,DEoptim,8,0.5927977265091613,1,1.8745373161509633,0.37325047553051266,1,1.0257036936564738,0.6849766807006493,3.9152381856609875,1.3288029582728633
68,DDM,time_and_value_scaling,wide,DEoptim,9,0.5927977265091613,1,1.8745373161509633,0.37325047553051266,1,1.0257036936564738,0.6849766807006493,3.9152381856609875,1.3288029582728633
68,DDM,time_and_value_scaling,wide,DEoptim,10,0.5927977265091613,1,1.8745373161509633,0.37325047553051266,1,1.0257036936564738,0.6849766807006493,3.9152381856609875,1.3288029582728633
68,DDM,time_and_value_scaling,wide,DEoptim,11,0.5927977265091613,1,1.8745373161509633,0.37325047553051266,1,1.0257036936564738,0.6849766807006493,3.9152381856609875,1.3288029582728633
68,DDM,time_and_value_scaling,wide,DEoptim,12,0.5927977265091613,1,1.8745373161509633,0.37325047553051266,1,1.0257036936564738,0.6849766807006493,3.9152381856609875,1.3288029582728633
68,DDM,time_and_value_scaling,wide,DEoptim,13,0.5927977265091613,1,1.8745373161509633,0.37325047553051266,1,1.0257036936564738,0.6849766807006493,3.9152381856609875,1.3288029582728633
68,DDM,time_and_value_scaling,wide,DEoptim,14,0.5927977265091613,1,1.8049030951224267,0.2907504926810043,1,1.0257036936564738,0.6849766807006493,3.9152381856609875,1.3288029582728633
68,DDM,time_and_value_scaling,wide,DEoptim,15,0.5927977265091613,1,1.8049030951224267,0.2907504926810043,1,1.0257036936564738,0.6849766807006493,3.9152381856609875,1.3288029582728633
68,DDM,time_and_value_scaling,wide,DEoptim,16,0.5927977265091613,1,1.8049030951224267,0.2907504926810043,1,1.0257036936564738,0.7043113974225778,3.9152381856609875,1.3288029582728633
68,DDM,time_and_value_scaling,wide,DEoptim,17,0.5927977265091613,1,1.8049030951224267,0.2907504926810043,1,1.0257036936564738,0.7043113974225778,3.9152381856609875,1.3288029582728633
68,DDM,time_and_value_scaling,wide,DEoptim,18,0.5927977265091613,1,1.8049030951224267,0.2907504926810043,1,1.0257036936564738,0.7043113974225778,3.9152381856609875,1.3288029582728633
68,DDM,time_and_value_scaling,wide,DEoptim,19,0.5927977265091613,1,1.8049030951224267,0.2907504926810043,1,1.0257036936564738,0.7043113974225778,3.9152381856609875,1.3288029582728633
68,DDM,time_and_value_scaling,wide,DEoptim,20,0.5927977265091613,1,1.8049030951224267,0.2907504926810043,1,1.0257036936564738,0.7043113974225778,3.9152381856609875,1.3288029582728633
68,DDM,time_and_value_scaling,wide,DEoptim,21,0.7439462901465596,1,1.0350025679636747,0.2690002731024752,1,1.166600380309451,0.5667862759862575,3.1559619810257575,1.1558642638847867
68,DDM,time_and_value_scaling,wide,DEoptim,22,0.5927977265091613,1,1.8049030951224267,0.2907504926810043,1,1.0257036936564738,0.7626090907025996,2.9108468342896296,1.3288029582728633
