participant_id,model,parameterization,bound_settings,algorithm,n_iter,converged,LL,AIC,BIC
91,DDM,date_delay_time_scaling,wide,DEoptimR,460,TRUE,-281.0216544048716,574.0433088097432,592.3038595112587
