participant_id,model_name,parameterization,bound_settings,algorithm,iter,alpha,mu1,mu2,beta,kappa1,kappa2,w,a,t01,t02
85,DDM,time_and_value_scaling_t0,wide,DEoptimR,1,0.8133740959852003,1,0.8913838395389124,0.4467178745288402,1,1.5299483705720336,0.5763866827596631,4.291125496428675,1.1674437932576063,1.0685666411196106
85,DDM,time_and_value_scaling_t0,wide,DEoptimR,2,0.6866044658565906,1,0.29651110256296453,0.0491940983850509,1,1.2400014961268528,0.30375892659034276,3.242742354122689,0.8677641863338392,0.549738134680247
85,DDM,time_and_value_scaling_t0,wide,DEoptimR,3,0.6866044658565906,1,0.29651110256296453,0.0491940983850509,1,1.2400014961268528,0.30375892659034276,3.242742354122689,0.8677641863338392,0.549738134680247
85,DDM,time_and_value_scaling_t0,wide,DEoptimR,4,0.6866044658565906,1,0.8752716133731475,0.0491940983850509,1,1.2400014961268528,0.30375892659034276,3.242742354122689,0.8677641863338392,0.549738134680247
85,DDM,time_and_value_scaling_t0,wide,DEoptimR,5,0.6866044658565906,1,0.8752716133731475,0.0491940983850509,1,1.2400014961268528,0.30375892659034276,3.242742354122689,0.8677641863338392,0.549738134680247
85,DDM,time_and_value_scaling_t0,wide,DEoptimR,6,0.6866044658565906,1,0.8752716133731475,0.0491940983850509,1,1.2400014961268528,0.30375892659034276,3.242742354122689,0.8677641863338392,0.549738134680247
85,DDM,time_and_value_scaling_t0,wide,DEoptimR,7,0.6866044658565906,1,0.8752716133731475,0.0491940983850509,1,1.2400014961268528,0.30375892659034276,3.242742354122689,0.8677641863338392,0.549738134680247
85,DDM,time_and_value_scaling_t0,wide,DEoptimR,8,0.6866044658565906,1,0.9704331133318345,0.0491940983850509,1,1.2400014961268528,0.30375892659034276,3.242742354122689,0.8677641863338392,0.549738134680247
85,DDM,time_and_value_scaling_t0,wide,DEoptimR,9,0.6866044658565906,1,0.9704331133318345,0.0491940983850509,1,1.2400014961268528,0.30375892659034276,3.242742354122689,0.8677641863338392,0.549738134680247
85,DDM,time_and_value_scaling_t0,wide,DEoptimR,10,0.6866044658565906,1,0.9704331133318345,0.0491940983850509,1,1.2400014961268528,0.30375892659034276,3.242742354122689,0.8677641863338392,0.549738134680247
85,DDM,time_and_value_scaling_t0,wide,DEoptimR,11,0.6866044658565906,1,0.9704331133318345,0.0491940983850509,1,1.2400014961268528,0.30375892659034276,3.242742354122689,0.8677641863338392,0.549738134680247
85,DDM,time_and_value_scaling_t0,wide,DEoptimR,12,0.6866044658565906,1,0.9704331133318345,0.0491940983850509,1,1.2400014961268528,0.30375892659034276,3.242742354122689,0.8677641863338392,0.549738134680247
85,DDM,time_and_value_scaling_t0,wide,DEoptimR,13,0.6866044658565906,1,0.9704331133318345,0.0491940983850509,1,1.2400014961268528,0.30375892659034276,3.242742354122689,0.8677641863338392,0.549738134680247
85,DDM,time_and_value_scaling_t0,wide,DEoptimR,14,0.6866044658565906,1,0.9704331133318345,0.0491940983850509,1,1.2400014961268528,0.30375892659034276,3.242742354122689,0.8677641863338392,0.549738134680247
85,DDM,time_and_value_scaling_t0,wide,DEoptimR,15,0.6866044658565906,1,0.9704331133318345,0.0491940983850509,1,1.2400014961268528,0.30375892659034276,3.242742354122689,0.8677641863338392,0.549738134680247
85,DDM,time_and_value_scaling_t0,wide,DEoptimR,16,0.6866044658565906,1,0.9704331133318345,0.0491940983850509,1,1.2400014961268528,0.30375892659034276,3.242742354122689,0.8677641863338392,0.549738134680247
85,DDM,time_and_value_scaling_t0,wide,DEoptimR,17,0.6866044658565906,1,0.9704331133318345,0.0491940983850509,1,1.2400014961268528,0.30375892659034276,3.242742354122689,0.8677641863338392,0.549738134680247
85,DDM,time_and_value_scaling_t0,wide,DEoptimR,18,0.6866044658565906,1,0.9704331133318345,0.0491940983850509,1,1.2400014961268528,0.30375892659034276,3.242742354122689,0.8677641863338392,0.549738134680247
85,DDM,time_and_value_scaling_t0,wide,DEoptimR,19,0.6866044658565906,1,0.9704331133318345,0.0491940983850509,1,1.2400014961268528,0.30375892659034276,3.242742354122689,0.8677641863338392,0.549738134680247
85,DDM,time_and_value_scaling_t0,wide,DEoptimR,20,0.5010741195425006,1,0.8913838395389124,0.12608825856352746,1,0.5301312272621641,0.4733707068583229,4.971766912256648,0.9099367280596241,0.12168872964899688
85,DDM,time_and_value_scaling_t0,wide,DEoptimR,21,0.39605811352747156,1,1.4726282629155087,0.08781015807509074,1,0.6244287797494339,0.5499840390930644,3.9689163472066413,1.1632773271305297,0.19412307986918875
85,DDM,time_and_value_scaling_t0,wide,DEoptimR,22,0.39605811352747156,1,1.4726282629155087,0.08781015807509074,1,0.6244287797494339,0.5499840390930644,3.9689163472066413,1.1632773271305297,0.19412307986918875
85,DDM,time_and_value_scaling_t0,wide,DEoptimR,23,0.39605811352747156,1,1.4726282629155087,0.08781015807509074,1,0.6244287797494339,0.5499840390930644,3.9689163472066413,1.1632773271305297,0.19412307986918875
85,DDM,time_and_value_scaling_t0,wide,DEoptimR,24,0.39605811352747156,1,1.4726282629155087,0.08781015807509074,1,0.6244287797494339,0.5499840390930644,3.9689163472066413,1.1632773271305297,0.19412307986918875
85,DDM,time_and_value_scaling_t0,wide,DEoptimR,25,0.39605811352747156,1,1.4726282629155087,0.06522436949791828,1,0.6244287797494339,0.5499840390930644,3.9689163472066413,1.1632773271305297,0.19412307986918875
85,DDM,time_and_value_scaling_t0,wide,DEoptimR,26,0.39605811352747156,1,1.4726282629155087,0.06522436949791828,1,0.6244287797494339,0.5499840390930644,3.9689163472066413,1.1632773271305297,0.19412307986918875
85,DDM,time_and_value_scaling_t0,wide,DEoptimR,27,0.39605811352747156,1,1.4726282629155087,0.06522436949791828,1,0.6244287797494339,0.5499840390930644,3.9689163472066413,1.1632773271305297,0.19412307986918875
85,DDM,time_and_value_scaling_t0,wide,DEoptimR,28,0.39605811352747156,1,1.4726282629155087,0.06522436949791828,1,0.6244287797494339,0.5499840390930644,3.9689163472066413,1.1632773271305297,0.19412307986918875
85,DDM,time_and_value_scaling_t0,wide,DEoptimR,29,0.39605811352747156,1,1.4726282629155087,0.06522436949791828,1,0.6244287797494339,0.5499840390930644,3.9689163472066413,1.1632773271305297,0.19412307986918875
85,DDM,time_and_value_scaling_t0,wide,DEoptimR,30,0.39605811352747156,1,1.4726282629155087,0.06522436949791828,1,0.6244287797494339,0.5499840390930644,3.9689163472066413,1.1632773271305297,0.19412307986918875
85,DDM,time_and_value_scaling_t0,wide,DEoptimR,31,0.39605811352747156,1,1.4726282629155087,0.06522436949791828,1,0.6244287797494339,0.5499840390930644,3.9689163472066413,1.1632773271305297,0.19412307986918875
85,DDM,time_and_value_scaling_t0,wide,DEoptimR,32,0.39605811352747156,1,1.4726282629155087,0.06522436949791828,1,0.6244287797494339,0.5499840390930644,3.9689163472066413,1.1632773271305297,0.19412307986918875
85,DDM,time_and_value_scaling_t0,wide,DEoptimR,33,0.39605811352747156,1,1.4726282629155087,0.06522436949791828,1,0.6244287797494339,0.5499840390930644,3.9689163472066413,0.9635224033388867,0.19412307986918875
85,DDM,time_and_value_scaling_t0,wide,DEoptimR,34,0.39605811352747156,1,1.4726282629155087,0.06522436949791828,1,0.6244287797494339,0.5499840390930644,3.9689163472066413,0.9635224033388867,0.19412307986918875
85,DDM,time_and_value_scaling_t0,wide,DEoptimR,35,0.39605811352747156,1,1.4726282629155087,0.06522436949791828,1,0.6244287797494339,0.5499840390930644,3.9689163472066413,0.9635224033388867,0.19412307986918875
85,DDM,time_and_value_scaling_t0,wide,DEoptimR,36,0.39605811352747156,1,1.4726282629155087,0.06522436949791828,1,0.6244287797494339,0.5499840390930644,3.9689163472066413,0.9635224033388867,0.19412307986918875
85,DDM,time_and_value_scaling_t0,wide,DEoptimR,37,0.47181451828693227,1,0.9730507733135049,0.0903224844589301,1,0.5472161169910944,0.5746887867380299,4.532728128175007,0.6257115518961744,0.5880562460946783
85,DDM,time_and_value_scaling_t0,wide,DEoptimR,38,0.2952352894895618,1,2.9162828049702467,0.0486184495685254,1,1.5157674770472598,0.7292856262242792,3.929730051554201,0.7419344063076109,1.008897214721685
85,DDM,time_and_value_scaling_t0,wide,DEoptimR,39,0.2952352894895618,1,2.9162828049702467,0.0486184495685254,1,1.5157674770472598,0.7292856262242792,3.929730051554201,0.7419344063076109,1.008897214721685
85,DDM,time_and_value_scaling_t0,wide,DEoptimR,40,0.2952352894895618,1,2.9162828049702467,0.0486184495685254,1,1.5157674770472598,0.7292856262242792,3.929730051554201,0.7419344063076109,1.008897214721685
85,DDM,time_and_value_scaling_t0,wide,DEoptimR,41,0.2952352894895618,1,2.9162828049702467,0.0486184495685254,1,1.5157674770472598,0.7292856262242792,3.929730051554201,0.7419344063076109,1.008897214721685
85,DDM,time_and_value_scaling_t0,wide,DEoptimR,42,0.2952352894895618,1,2.9162828049702467,0.0486184495685254,1,1.5157674770472598,0.7292856262242792,3.929730051554201,0.7419344063076109,1.008897214721685
85,DDM,time_and_value_scaling_t0,wide,DEoptimR,43,0.2952352894895618,1,2.9162828049702467,0.0486184495685254,1,1.5157674770472598,0.7292856262242792,3.929730051554201,0.7419344063076109,1.008897214721685
85,DDM,time_and_value_scaling_t0,wide,DEoptimR,44,0.2952352894895618,1,2.9162828049702467,0.0486184495685254,1,1.5157674770472598,0.7292856262242792,3.929730051554201,0.7419344063076109,1.008897214721685
85,DDM,time_and_value_scaling_t0,wide,DEoptimR,45,0.2952352894895618,1,2.9162828049702467,0.0486184495685254,1,1.5157674770472598,0.7292856262242792,3.929730051554201,0.7419344063076109,1.008897214721685
85,DDM,time_and_value_scaling_t0,wide,DEoptimR,46,0.2952352894895618,1,2.9162828049702467,0.0486184495685254,1,1.5157674770472598,0.7292856262242792,3.929730051554201,0.7419344063076109,1.008897214721685
85,DDM,time_and_value_scaling_t0,wide,DEoptimR,47,0.2952352894895618,1,2.9162828049702467,0.0486184495685254,1,1.5157674770472598,0.7292856262242792,3.929730051554201,0.7419344063076109,1.008897214721685
85,DDM,time_and_value_scaling_t0,wide,DEoptimR,48,0.2952352894895618,1,2.9162828049702467,0.0486184495685254,1,1.5157674770472598,0.7292856262242792,3.929730051554201,0.7419344063076109,1.008897214721685
85,DDM,time_and_value_scaling_t0,wide,DEoptimR,49,0.4524262404150552,1,1.4781066405778431,0.12554078726223677,1,0.8450859362372392,0.5973703492118659,3.568005062895919,0.5936836183842064,1.073249524132052
85,DDM,time_and_value_scaling_t0,wide,DEoptimR,50,0.4524262404150552,1,1.4781066405778431,0.12554078726223677,1,0.8450859362372392,0.5973703492118659,3.568005062895919,0.5936836183842064,1.073249524132052
85,DDM,time_and_value_scaling_t0,wide,DEoptimR,51,0.39605811352747156,1,1.4726282629155087,0.06522436949791828,1,0.6244287797494339,0.5499840390930644,3.9689163472066413,0.9635224033388867,0.7859581474631385
85,DDM,time_and_value_scaling_t0,wide,DEoptimR,52,0.5474651111694481,1,0.6237699171370101,0.13188770500852653,1,0.5791621958256131,0.4574747557285469,3.373684874510045,1.0436276715703623,1.1474027959449855
85,DDM,time_and_value_scaling_t0,wide,DEoptimR,53,0.5474651111694481,1,0.6237699171370101,0.13188770500852653,1,0.5791621958256131,0.4574747557285469,3.373684874510045,1.0436276715703623,1.1474027959449855
85,DDM,time_and_value_scaling_t0,wide,DEoptimR,54,0.5474651111694481,1,0.6237699171370101,0.13188770500852653,1,0.5791621958256131,0.4574747557285469,3.373684874510045,1.0436276715703623,1.1474027959449855
85,DDM,time_and_value_scaling_t0,wide,DEoptimR,55,0.5474651111694481,1,0.6237699171370101,0.13188770500852653,1,0.5791621958256131,0.4574747557285469,3.373684874510045,1.0436276715703623,1.1474027959449855
85,DDM,time_and_value_scaling_t0,wide,DEoptimR,56,0.5474651111694481,1,0.6237699171370101,0.13188770500852653,1,0.5791621958256131,0.4574747557285469,3.373684874510045,1.0436276715703623,1.1474027959449855
85,DDM,time_and_value_scaling_t0,wide,DEoptimR,57,0.5474651111694481,1,0.6237699171370101,0.13188770500852653,1,0.5791621958256131,0.4574747557285469,3.373684874510045,1.0436276715703623,1.1474027959449855
85,DDM,time_and_value_scaling_t0,wide,DEoptimR,58,0.5474651111694481,1,0.6237699171370101,0.13188770500852653,1,0.5791621958256131,0.4574747557285469,3.373684874510045,1.0436276715703623,1.1474027959449855
85,DDM,time_and_value_scaling_t0,wide,DEoptimR,59,0.5474651111694481,1,0.6237699171370101,0.13188770500852653,1,0.5791621958256131,0.4574747557285469,3.373684874510045,1.0436276715703623,1.1474027959449855
85,DDM,time_and_value_scaling_t0,wide,DEoptimR,60,0.4454689515115979,1,1.2620344325900312,0.1097099058575334,1,0.6619493355580911,0.5132559059402142,3.447957431018057,1.1355290529863666,1.23094998889506
85,DDM,time_and_value_scaling_t0,wide,DEoptimR,61,0.4454689515115979,1,1.2620344325900312,0.1097099058575334,1,0.6619493355580911,0.5132559059402142,3.447957431018057,1.1355290529863666,1.23094998889506
85,DDM,time_and_value_scaling_t0,wide,DEoptimR,62,0.4454689515115979,1,1.2620344325900312,0.1097099058575334,1,0.6619493355580911,0.5132559059402142,3.447957431018057,1.1355290529863666,1.23094998889506
85,DDM,time_and_value_scaling_t0,wide,DEoptimR,63,0.4454689515115979,1,1.2620344325900312,0.1097099058575334,1,0.6619493355580911,0.5132559059402142,3.447957431018057,1.1355290529863666,1.23094998889506
85,DDM,time_and_value_scaling_t0,wide,DEoptimR,64,0.4171706529470347,1,1.558153294282143,0.09155551331880693,1,0.7352896701381038,0.5418923262110266,3.4782524085238196,0.8684033012611061,1.3668102278615395
85,DDM,time_and_value_scaling_t0,wide,DEoptimR,65,0.4171706529470347,1,1.558153294282143,0.09155551331880693,1,0.7352896701381038,0.5418923262110266,3.4782524085238196,0.8684033012611061,1.3668102278615395
85,DDM,time_and_value_scaling_t0,wide,DEoptimR,66,0.4171706529470347,1,1.558153294282143,0.09155551331880693,1,0.7352896701381038,0.5418923262110266,3.4782524085238196,0.8684033012611061,1.3668102278615395
85,DDM,time_and_value_scaling_t0,wide,DEoptimR,67,0.4171706529470347,1,1.558153294282143,0.09155551331880693,1,0.7352896701381038,0.5418923262110266,3.4782524085238196,0.8684033012611061,1.3668102278615395
85,DDM,time_and_value_scaling_t0,wide,DEoptimR,68,0.4171706529470347,1,1.558153294282143,0.09155551331880693,1,0.7352896701381038,0.5418923262110266,3.4782524085238196,0.8684033012611061,1.3668102278615395
85,DDM,time_and_value_scaling_t0,wide,DEoptimR,69,0.4171706529470347,1,1.558153294282143,0.09155551331880693,1,0.7352896701381038,0.5418923262110266,3.4782524085238196,0.8684033012611061,1.3668102278615395
85,DDM,time_and_value_scaling_t0,wide,DEoptimR,70,0.4171706529470347,1,1.558153294282143,0.09155551331880693,1,0.7352896701381038,0.5418923262110266,3.4782524085238196,0.8684033012611061,1.3668102278615395
85,DDM,time_and_value_scaling_t0,wide,DEoptimR,71,0.4171706529470347,1,1.558153294282143,0.09155551331880693,1,0.7352896701381038,0.5418923262110266,3.4782524085238196,0.8684033012611061,1.3668102278615395
85,DDM,time_and_value_scaling_t0,wide,DEoptimR,72,0.5664539889573894,1,1.2286360840829202,0.07155410572536564,1,0.47953394728321364,0.31795308837165204,3.730656579938304,1.0466194323071216,1.247894391379077
85,DDM,time_and_value_scaling_t0,wide,DEoptimR,73,0.5664539889573894,1,1.2286360840829202,0.07155410572536564,1,0.47953394728321364,0.31795308837165204,3.730656579938304,1.0466194323071216,1.247894391379077
85,DDM,time_and_value_scaling_t0,wide,DEoptimR,74,0.5234811903626814,1,1.4925308056804039,0.05969234357058346,1,0.5200413600687332,0.36584912731810176,3.4089502808189045,1.159698169305305,1.4143216162243293
85,DDM,time_and_value_scaling_t0,wide,DEoptimR,75,0.5234811903626814,1,1.4925308056804039,0.05969234357058346,1,0.5200413600687332,0.36584912731810176,3.4089502808189045,1.159698169305305,1.4143216162243293
85,DDM,time_and_value_scaling_t0,wide,DEoptimR,76,0.5234811903626814,1,1.4925308056804039,0.05969234357058346,1,0.5200413600687332,0.36584912731810176,3.4089502808189045,1.159698169305305,1.4143216162243293
85,DDM,time_and_value_scaling_t0,wide,DEoptimR,77,0.5234811903626814,1,1.4925308056804039,0.05969234357058346,1,0.5200413600687332,0.36584912731810176,3.4089502808189045,1.159698169305305,1.4143216162243293
85,DDM,time_and_value_scaling_t0,wide,DEoptimR,78,0.48886689078872203,1,1.220729028901016,0.08735842544637012,1,0.5703537950605121,0.44448840840829557,3.284901236791576,1.082873217070495,1.3049516016846074
85,DDM,time_and_value_scaling_t0,wide,DEoptimR,79,0.48886689078872203,1,1.220729028901016,0.08735842544637012,1,0.5703537950605121,0.44448840840829557,3.284901236791576,1.082873217070495,1.3049516016846074
85,DDM,time_and_value_scaling_t0,wide,DEoptimR,80,0.48886689078872203,1,1.220729028901016,0.08735842544637012,1,0.5703537950605121,0.44448840840829557,3.284901236791576,1.082873217070495,1.3049516016846074
85,DDM,time_and_value_scaling_t0,wide,DEoptimR,81,0.48886689078872203,1,1.220729028901016,0.08735842544637012,1,0.5703537950605121,0.44448840840829557,3.284901236791576,1.082873217070495,1.3049516016846074
85,DDM,time_and_value_scaling_t0,wide,DEoptimR,82,0.48886689078872203,1,1.220729028901016,0.08735842544637012,1,0.5703537950605121,0.44448840840829557,3.284901236791576,1.082873217070495,1.3049516016846074
85,DDM,time_and_value_scaling_t0,wide,DEoptimR,83,0.48886689078872203,1,1.220729028901016,0.08735842544637012,1,0.5703537950605121,0.44448840840829557,3.284901236791576,1.082873217070495,1.3049516016846074
85,DDM,time_and_value_scaling_t0,wide,DEoptimR,84,0.48886689078872203,1,1.220729028901016,0.08735842544637012,1,0.5703537950605121,0.44448840840829557,3.284901236791576,1.082873217070495,1.3049516016846074
85,DDM,time_and_value_scaling_t0,wide,DEoptimR,85,0.48886689078872203,1,1.220729028901016,0.08735842544637012,1,0.5703537950605121,0.44448840840829557,3.284901236791576,1.082873217070495,1.3049516016846074
85,DDM,time_and_value_scaling_t0,wide,DEoptimR,86,0.5981713277671422,1,0.9768873288224166,0.09952046955138502,1,0.5228447716765406,0.3496238944213702,3.3353798472555183,1.1097826765011332,1.3657112179374933
85,DDM,time_and_value_scaling_t0,wide,DEoptimR,87,0.5981713277671422,1,0.9768873288224166,0.09952046955138502,1,0.5228447716765406,0.3496238944213702,3.3353798472555183,1.1097826765011332,1.3657112179374933
85,DDM,time_and_value_scaling_t0,wide,DEoptimR,88,0.5328007691611993,1,1.1531124092477556,0.0678591615592734,1,0.5603351952734644,0.4274115040700602,3.333986130002403,1.069699272183439,1.3847127478014547
85,DDM,time_and_value_scaling_t0,wide,DEoptimR,89,0.5328007691611993,1,1.1531124092477556,0.0678591615592734,1,0.5603351952734644,0.4274115040700602,3.333986130002403,1.069699272183439,1.3847127478014547
85,DDM,time_and_value_scaling_t0,wide,DEoptimR,90,0.5328007691611993,1,1.1531124092477556,0.0678591615592734,1,0.5603351952734644,0.4274115040700602,3.333986130002403,1.069699272183439,1.3847127478014547
85,DDM,time_and_value_scaling_t0,wide,DEoptimR,91,0.5328007691611993,1,1.1531124092477556,0.0678591615592734,1,0.5603351952734644,0.4274115040700602,3.333986130002403,1.069699272183439,1.3847127478014547
85,DDM,time_and_value_scaling_t0,wide,DEoptimR,92,0.5328007691611993,1,1.1531124092477556,0.0678591615592734,1,0.5603351952734644,0.4274115040700602,3.333986130002403,1.069699272183439,1.3847127478014547
85,DDM,time_and_value_scaling_t0,wide,DEoptimR,93,0.5328007691611993,1,1.1531124092477556,0.0678591615592734,1,0.5603351952734644,0.4274115040700602,3.333986130002403,1.069699272183439,1.3847127478014547
85,DDM,time_and_value_scaling_t0,wide,DEoptimR,94,0.5328007691611993,1,1.1531124092477556,0.0678591615592734,1,0.5603351952734644,0.4274115040700602,3.333986130002403,1.069699272183439,1.3847127478014547
85,DDM,time_and_value_scaling_t0,wide,DEoptimR,95,0.5328007691611993,1,1.1531124092477556,0.0678591615592734,1,0.5603351952734644,0.4274115040700602,3.333986130002403,1.069699272183439,1.3847127478014547
85,DDM,time_and_value_scaling_t0,wide,DEoptimR,96,0.5328007691611993,1,1.1531124092477556,0.0678591615592734,1,0.5603351952734644,0.4274115040700602,3.333986130002403,1.069699272183439,1.3847127478014547
85,DDM,time_and_value_scaling_t0,wide,DEoptimR,97,0.5328007691611993,1,1.1531124092477556,0.0678591615592734,1,0.5603351952734644,0.4274115040700602,3.333986130002403,1.069699272183439,1.3847127478014547
85,DDM,time_and_value_scaling_t0,wide,DEoptimR,98,0.5328007691611993,1,1.1531124092477556,0.0678591615592734,1,0.5603351952734644,0.4274115040700602,3.333986130002403,1.069699272183439,1.3847127478014547
85,DDM,time_and_value_scaling_t0,wide,DEoptimR,99,0.5328007691611993,1,1.1531124092477556,0.0678591615592734,1,0.5603351952734644,0.4274115040700602,3.333986130002403,1.069699272183439,1.3847127478014547
85,DDM,time_and_value_scaling_t0,wide,DEoptimR,100,0.5722884912396258,1,1.131942472221355,0.08174216823383311,1,0.5453804003689613,0.3788134146571745,3.1036447354667507,1.2304456317178758,1.3983132394303577
