participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa1,kappa2,kappa3,w,a,t01,t02,t03
88,DDM,time_and_value_scaling_t0,wide,DEoptimR,0.5631505117007476,1,0.9731904034572619,0.5004156736059819,1,1.000000014974888,0.5037187277700491,0.5965898994064678,2.607282622709021,1.5247678830161464,1.3615501948346598,1.635232876921765
