participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu,beta,kappa1,kappa2,kappa3,w,theta_star,t01,t02,t03
15,DFT_CRT,time_scaling_t0,wide,DEoptimR,2.354048115910554,1,1.4920438271642271,1,5.591708224665391,6.114072647220821e-7,0.6028002757988463,4.0759144018049875,1.0715683534415839,1.3195418563868355,1.22996090607364
