participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu,beta,kappa1,kappa2,kappa3,w,a,t01,t02,t03
49,DDM,time_scaling_t0,wide,DEoptim,0.3564601953262936,1,1.3215767197309576,1,1.6137659957038972,1.56596367368082,0.9986400192646722,2.142186256296257,1.3539974859696673,1.3327208356531128,1.3623460127318026
