participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa,w,a,t01,t02,t03
37,DDM,value_scaling_t0,wide,DEoptim,0.7174328658349811,1,1.046494632626785,0.5831905994749517,1,0.804215836548081,2.851118505736044,1.2695479190435177,1.375627302775895,1.3826274269773833
