participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa,w,theta_star,t0
24,DFT_CRT,value_scaling,wide,DEoptim,0.7671246594996753,1,0.9905837365690375,0.5621776573052428,1,0.8854311877088664,3.0334442707391966,1.337681088666746
