participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa,w,a,t01,t02,t03
26,DDM,value_scaling_t0,wide,DEoptimR,0.8709599901213824,1,1.0056713268577437,0.31675379808722615,1,0.6438848424264079,3.1760330771316507,1.1964497832665568,1.3392158666417986,1.2622415052518152
