participant_id,model,parameterization,bound_settings,algorithm,n_iter,converged,LL,AIC,BIC
33,DFT_CRT,date_delay_value_scaling_t0,wide,DEoptimR,533,TRUE,-414.5816734223116,843.1633468446232,864.7331773995145
