participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa1,kappa2,kappa3,w,theta_star,t01,t02,t03
87,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,0.9021454010667158,1,1.0050020440207668,0.25124261078788634,1,0.5604903850796883,1.2291114251222486,0.8888992686762358,3.1430988129731543,1.215474874562705,1.3242909865752572,1.4349676194602239
