participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa,w,a,t01,t02
84,DDM,value_scaling_t0,wide,DEoptimR,0.6127630212026047,1,0.9963712588469436,0.710129922761515,1,0.8359532105287218,4.0809401343569425,1.326039424350556,1.2125699676155959
