participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu,beta,kappa1,kappa2,kappa3,w,theta_star,t01,t02,t03
49,DFT_CRT,time_scaling_t0,wide,DEoptim,1.6531535377808069,1,1.1787205730735582,1,2.679001587942748,1.8822635178561862,0.7327998581853378,2.5083818415813797,1.3200377997645774,1.2803278131996831,1.325821754409277
