participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa1,kappa2,kappa3,w,a,t0
87,DDM,time_and_value_scaling,wide,DEoptimR,0.9721688940016299,1,1.0054738489362745,0.20217107177864038,1,0.561844400482833,1.4381554043349947,0.7015141244309404,3.1991391187826657,1.3129900773096448
