participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa,w,theta_star,t01,t02,t03
13,DFT_CRT,value_scaling_t0,wide,DEoptimR,0.4629527773541257,1,1.0222926346708345,0.010000003848722629,1,0.6227120558386335,2.3217314446901858,1.3179908986185611,1.392548965963043,1.3489393496759536
