participant_id,model_name,parameterization,bound_settings,algorithm,iter,alpha,mu1,mu2,beta,kappa,w,a,t0
20,DDM,value_scaling,wide,DEoptim,1,0.5092348055890762,1,1.1501980852335691,0.24889694209676239,1,0.011447658568136395,1.7362442894403356,0.08866976262070239
20,DDM,value_scaling,wide,DEoptim,2,0.2137384177795612,1,1.1501980852335691,0.24889694209676239,1,0.011447658568136395,1.7362442894403356,0.9691096688620747
20,DDM,value_scaling,wide,DEoptim,3,0.12101180331548676,1,1.2227810280863194,0.1397586773009971,1,0.7088890113429352,6.612655694782967,1.6204434559331278
20,DDM,value_scaling,wide,DEoptim,4,0.12101180331548676,1,1.2227810280863194,0.1397586773009971,1,0.7088890113429352,6.612655694782967,1.6204434559331278
20,DDM,value_scaling,wide,DEoptim,5,0.12101180331548676,1,1.2227810280863194,0.1397586773009971,1,0.7088890113429352,6.612655694782967,1.6204434559331278
20,DDM,value_scaling,wide,DEoptim,6,0.12101180331548676,1,1.2227810280863194,0.1397586773009971,1,0.7088890113429352,6.612655694782967,1.6204434559331278
20,DDM,value_scaling,wide,DEoptim,7,0.12101180331548676,1,1.2227810280863194,0.1397586773009971,1,0.7088890113429352,6.612655694782967,1.6204434559331278
20,DDM,value_scaling,wide,DEoptim,8,0.12101180331548676,1,1.2227810280863194,0.1397586773009971,1,0.7088890113429352,6.612655694782967,1.6204434559331278
20,DDM,value_scaling,wide,DEoptim,9,0.12101180331548676,1,1.2227810280863194,0.1397586773009971,1,0.7088890113429352,6.612655694782967,1.6204434559331278
20,DDM,value_scaling,wide,DEoptim,10,0.11097989752190188,1,2.8602234747916455,0.28853756932625546,1,0.8881833732359192,8.004524345970946,1.1422646192340926
20,DDM,value_scaling,wide,DEoptim,11,0.1466874054740186,1,1.349609149323776,0.18572572722332553,1,0.48435162338712257,3.0856466454342,1.4077555138275961
20,DDM,value_scaling,wide,DEoptim,12,0.12101180331548676,1,1.2227810280863194,0.1397586773009971,1,0.7088890113429352,4.984466352548338,0.9664329476821965
20,DDM,value_scaling,wide,DEoptim,13,0.29185383562186235,1,1.7561564012664999,0.42295528155751533,1,0.848584194957926,3.7190152989190537,1.1423574928572404
20,DDM,value_scaling,wide,DEoptim,14,0.29185383562186235,1,1.7561564012664999,0.42295528155751533,1,0.848584194957926,3.7190152989190537,1.1423574928572404
20,DDM,value_scaling,wide,DEoptim,15,0.29185383562186235,1,1.7561564012664999,0.42295528155751533,1,0.848584194957926,3.7190152989190537,1.1423574928572404
20,DDM,value_scaling,wide,DEoptim,16,0.29185383562186235,1,1.7561564012664999,0.42295528155751533,1,0.848584194957926,3.7190152989190537,1.1423574928572404
20,DDM,value_scaling,wide,DEoptim,17,0.29185383562186235,1,1.7561564012664999,0.42295528155751533,1,0.848584194957926,3.7190152989190537,1.1423574928572404
20,DDM,value_scaling,wide,DEoptim,18,0.29185383562186235,1,1.7561564012664999,0.42295528155751533,1,0.848584194957926,3.7190152989190537,1.1423574928572404
20,DDM,value_scaling,wide,DEoptim,19,0.29185383562186235,1,1.7561564012664999,0.42295528155751533,1,0.848584194957926,3.7190152989190537,1.1423574928572404
20,DDM,value_scaling,wide,DEoptim,20,0.28498432259075346,1,1.7561564012664999,0.42295528155751533,1,0.848584194957926,3.7190152989190537,1.1423574928572404
20,DDM,value_scaling,wide,DEoptim,21,0.31541168145873744,1,1.2048988990708234,0.543155988174487,1,0.9119714505278174,4.573985433911247,1.2694782842905037
20,DDM,value_scaling,wide,DEoptim,22,0.31541168145873744,1,1.2048988990708234,0.543155988174487,1,0.9119714505278174,4.573985433911247,1.2694782842905037
20,DDM,value_scaling,wide,DEoptim,23,0.31541168145873744,1,1.2048988990708234,0.543155988174487,1,0.9119714505278174,4.573985433911247,1.2694782842905037
20,DDM,value_scaling,wide,DEoptim,24,0.31541168145873744,1,1.2048988990708234,0.543155988174487,1,0.9119714505278174,4.573985433911247,1.2694782842905037
20,DDM,value_scaling,wide,DEoptim,25,0.31541168145873744,1,1.2048988990708234,0.543155988174487,1,0.9119714505278174,4.573985433911247,1.2694782842905037
20,DDM,value_scaling,wide,DEoptim,26,0.31541168145873744,1,1.2048988990708234,0.543155988174487,1,0.9119714505278174,4.573985433911247,1.2694782842905037
20,DDM,value_scaling,wide,DEoptim,27,0.31541168145873744,1,1.2048988990708234,0.543155988174487,1,0.9119714505278174,4.573985433911247,1.2694782842905037
20,DDM,value_scaling,wide,DEoptim,28,0.31541168145873744,1,1.2048988990708234,0.543155988174487,1,0.9119714505278174,4.573985433911247,1.2694782842905037
20,DDM,value_scaling,wide,DEoptim,29,0.31541168145873744,1,1.2048988990708234,0.543155988174487,1,0.9119714505278174,4.573985433911247,1.2694782842905037
20,DDM,value_scaling,wide,DEoptim,30,0.31541168145873744,1,1.2048988990708234,0.543155988174487,1,0.9119714505278174,4.573985433911247,1.2694782842905037
20,DDM,value_scaling,wide,DEoptim,31,0.31541168145873744,1,1.2048988990708234,0.543155988174487,1,0.9119714505278174,4.573985433911247,1.2694782842905037
20,DDM,value_scaling,wide,DEoptim,32,0.31541168145873744,1,1.2048988990708234,0.543155988174487,1,0.9119714505278174,4.573985433911247,1.2694782842905037
20,DDM,value_scaling,wide,DEoptim,33,0.31541168145873744,1,1.2048988990708234,0.543155988174487,1,0.9119714505278174,4.573985433911247,1.2694782842905037
20,DDM,value_scaling,wide,DEoptim,34,0.33913833220492096,1,1.0316077010301974,0.37896965875751454,1,0.8528341716904796,4.088464568380657,1.3009383796541443
20,DDM,value_scaling,wide,DEoptim,35,0.33913833220492096,1,1.0316077010301974,0.37896965875751454,1,0.8528341716904796,4.088464568380657,1.3009383796541443
20,DDM,value_scaling,wide,DEoptim,36,0.33913833220492096,1,1.0316077010301974,0.37896965875751454,1,0.8528341716904796,4.088464568380657,1.3009383796541443
20,DDM,value_scaling,wide,DEoptim,37,0.33913833220492096,1,1.0316077010301974,0.37896965875751454,1,0.8528341716904796,4.088464568380657,1.3009383796541443
20,DDM,value_scaling,wide,DEoptim,38,0.33913833220492096,1,1.0316077010301974,0.37896965875751454,1,0.8528341716904796,4.088464568380657,1.3009383796541443
20,DDM,value_scaling,wide,DEoptim,39,0.33913833220492096,1,1.0316077010301974,0.37896965875751454,1,0.8528341716904796,4.088464568380657,1.3009383796541443
20,DDM,value_scaling,wide,DEoptim,40,0.33913833220492096,1,1.0316077010301974,0.37896965875751454,1,0.8528341716904796,4.088464568380657,1.3009383796541443
20,DDM,value_scaling,wide,DEoptim,41,0.33913833220492096,1,1.0316077010301974,0.37896965875751454,1,0.8455156382871959,4.088464568380657,1.3009383796541443
20,DDM,value_scaling,wide,DEoptim,42,0.33913833220492096,1,1.0316077010301974,0.37896965875751454,1,0.8455156382871959,4.088464568380657,1.3009383796541443
20,DDM,value_scaling,wide,DEoptim,43,0.33913833220492096,1,1.0316077010301974,0.37896965875751454,1,0.8455156382871959,4.088464568380657,1.3009383796541443
20,DDM,value_scaling,wide,DEoptim,44,0.33913833220492096,1,1.0316077010301974,0.37896965875751454,1,0.8455156382871959,4.088464568380657,1.3009383796541443
20,DDM,value_scaling,wide,DEoptim,45,0.48848857891280206,1,1.239867864904873,0.392764389544761,1,0.6450442381199968,3.7952919587903255,1.4696201140211393
20,DDM,value_scaling,wide,DEoptim,46,0.48848857891280206,1,1.239867864904873,0.392764389544761,1,0.6450442381199968,3.7952919587903255,1.4696201140211393
20,DDM,value_scaling,wide,DEoptim,47,0.4808634418527037,1,0.8924630945197782,0.37463157379715417,1,0.6861719520272201,3.889786295203092,1.431019757711963
20,DDM,value_scaling,wide,DEoptim,48,0.4808634418527037,1,0.8924630945197782,0.37463157379715417,1,0.6861719520272201,3.889786295203092,1.431019757711963
20,DDM,value_scaling,wide,DEoptim,49,0.4808634418527037,1,0.8924630945197782,0.37463157379715417,1,0.6861719520272201,3.889786295203092,1.431019757711963
20,DDM,value_scaling,wide,DEoptim,50,0.4808634418527037,1,0.8924630945197782,0.37463157379715417,1,0.6861719520272201,3.889786295203092,1.431019757711963
20,DDM,value_scaling,wide,DEoptim,51,0.4808634418527037,1,0.8924630945197782,0.37463157379715417,1,0.6861719520272201,3.889786295203092,1.431019757711963
20,DDM,value_scaling,wide,DEoptim,52,0.4808634418527037,1,0.8924630945197782,0.37463157379715417,1,0.6861719520272201,3.889786295203092,1.431019757711963
20,DDM,value_scaling,wide,DEoptim,53,0.4808634418527037,1,0.8924630945197782,0.37463157379715417,1,0.6861719520272201,3.889786295203092,1.431019757711963
20,DDM,value_scaling,wide,DEoptim,54,0.4808634418527037,1,0.8924630945197782,0.37463157379715417,1,0.6861719520272201,3.889786295203092,1.431019757711963
20,DDM,value_scaling,wide,DEoptim,55,0.4808634418527037,1,0.8924630945197782,0.37463157379715417,1,0.6861719520272201,3.889786295203092,1.431019757711963
20,DDM,value_scaling,wide,DEoptim,56,0.4808634418527037,1,0.8924630945197782,0.37463157379715417,1,0.6861719520272201,3.889786295203092,1.431019757711963
20,DDM,value_scaling,wide,DEoptim,57,0.4808634418527037,1,0.8924630945197782,0.37463157379715417,1,0.6861719520272201,3.889786295203092,1.431019757711963
20,DDM,value_scaling,wide,DEoptim,58,0.4808634418527037,1,0.8924630945197782,0.37463157379715417,1,0.6861719520272201,3.889786295203092,1.431019757711963
20,DDM,value_scaling,wide,DEoptim,59,0.4808634418527037,1,0.8924630945197782,0.37463157379715417,1,0.6861719520272201,3.889786295203092,1.431019757711963
20,DDM,value_scaling,wide,DEoptim,60,0.4808634418527037,1,0.8924630945197782,0.37463157379715417,1,0.6861719520272201,3.889786295203092,1.431019757711963
20,DDM,value_scaling,wide,DEoptim,61,0.4808634418527037,1,0.8924630945197782,0.37463157379715417,1,0.6861719520272201,3.889786295203092,1.431019757711963
20,DDM,value_scaling,wide,DEoptim,62,0.4808634418527037,1,0.8924630945197782,0.37463157379715417,1,0.6861719520272201,3.889786295203092,1.431019757711963
20,DDM,value_scaling,wide,DEoptim,63,0.4808634418527037,1,0.8924630945197782,0.37463157379715417,1,0.6861719520272201,3.889786295203092,1.431019757711963
20,DDM,value_scaling,wide,DEoptim,64,0.4808634418527037,1,0.8924630945197782,0.37463157379715417,1,0.6861719520272201,3.889786295203092,1.431019757711963
20,DDM,value_scaling,wide,DEoptim,65,0.4808634418527037,1,0.8924630945197782,0.37463157379715417,1,0.6861719520272201,3.889786295203092,1.431019757711963
20,DDM,value_scaling,wide,DEoptim,66,0.4808634418527037,1,0.8924630945197782,0.37463157379715417,1,0.6861719520272201,3.889786295203092,1.431019757711963
20,DDM,value_scaling,wide,DEoptim,67,0.4808634418527037,1,0.8924630945197782,0.37463157379715417,1,0.6861719520272201,3.889786295203092,1.431019757711963
20,DDM,value_scaling,wide,DEoptim,68,0.4808634418527037,1,0.8924630945197782,0.37463157379715417,1,0.6861719520272201,3.889786295203092,1.431019757711963
20,DDM,value_scaling,wide,DEoptim,69,0.4808634418527037,1,0.8924630945197782,0.37463157379715417,1,0.6861719520272201,3.889786295203092,1.431019757711963
20,DDM,value_scaling,wide,DEoptim,70,0.4808634418527037,1,0.8924630945197782,0.37463157379715417,1,0.6861719520272201,3.889786295203092,1.431019757711963
20,DDM,value_scaling,wide,DEoptim,71,0.4808634418527037,1,0.8924630945197782,0.37463157379715417,1,0.6861719520272201,3.889786295203092,1.431019757711963
20,DDM,value_scaling,wide,DEoptim,72,0.4808634418527037,1,0.8924630945197782,0.37463157379715417,1,0.6861719520272201,3.889786295203092,1.431019757711963
20,DDM,value_scaling,wide,DEoptim,73,0.4808634418527037,1,0.8924630945197782,0.37463157379715417,1,0.6861719520272201,3.889786295203092,1.431019757711963
20,DDM,value_scaling,wide,DEoptim,74,0.4808634418527037,1,0.8924630945197782,0.37463157379715417,1,0.6861719520272201,3.889786295203092,1.431019757711963
20,DDM,value_scaling,wide,DEoptim,75,0.4808634418527037,1,0.8924630945197782,0.37463157379715417,1,0.6861719520272201,3.889786295203092,1.431019757711963
20,DDM,value_scaling,wide,DEoptim,76,0.4808634418527037,1,0.8924630945197782,0.37463157379715417,1,0.6861719520272201,3.889786295203092,1.431019757711963
20,DDM,value_scaling,wide,DEoptim,77,0.4808634418527037,1,0.8924630945197782,0.37463157379715417,1,0.6861719520272201,3.889786295203092,1.431019757711963
20,DDM,value_scaling,wide,DEoptim,78,0.4808634418527037,1,0.8924630945197782,0.37463157379715417,1,0.6861719520272201,3.889786295203092,1.431019757711963
20,DDM,value_scaling,wide,DEoptim,79,0.4808634418527037,1,0.8924630945197782,0.37463157379715417,1,0.6861719520272201,3.889786295203092,1.431019757711963
20,DDM,value_scaling,wide,DEoptim,80,0.4808634418527037,1,0.8924630945197782,0.37463157379715417,1,0.6861719520272201,3.889786295203092,1.431019757711963
20,DDM,value_scaling,wide,DEoptim,81,0.4808634418527037,1,0.8924630945197782,0.37463157379715417,1,0.6861719520272201,3.889786295203092,1.431019757711963
20,DDM,value_scaling,wide,DEoptim,82,0.4808634418527037,1,0.8924630945197782,0.37463157379715417,1,0.6861719520272201,3.889786295203092,1.431019757711963
20,DDM,value_scaling,wide,DEoptim,83,0.4808634418527037,1,0.8924630945197782,0.37463157379715417,1,0.6861719520272201,3.889786295203092,1.431019757711963
20,DDM,value_scaling,wide,DEoptim,84,0.4808634418527037,1,0.8924630945197782,0.37463157379715417,1,0.6861719520272201,3.889786295203092,1.431019757711963
20,DDM,value_scaling,wide,DEoptim,85,0.4808634418527037,1,0.8924630945197782,0.37463157379715417,1,0.6861719520272201,3.889786295203092,1.431019757711963
20,DDM,value_scaling,wide,DEoptim,86,0.4808634418527037,1,0.8924630945197782,0.37463157379715417,1,0.6861719520272201,3.889786295203092,1.431019757711963
20,DDM,value_scaling,wide,DEoptim,87,0.4808634418527037,1,0.8924630945197782,0.37463157379715417,1,0.6861719520272201,3.889786295203092,1.431019757711963
20,DDM,value_scaling,wide,DEoptim,88,0.579082229275957,1,0.9468275308120587,0.3852367804218437,1,0.5643658339539543,3.9143826651595597,1.4383625888689617
