participant_id,model_name,parameterization,bound_settings,algorithm,iter,alpha,mu1,mu2,beta,kappa,w,theta_star,t01,t02,t03
86,DFT_CRT,value_scaling_t0,wide,DEoptim,1,0.21828584643080834,1,2.998786475742236,2.90013486929005,1,0.9833035072578397,1.1232454306143336,0.32241913747275247,1.3849511336302387,1.1866167248692365
86,DFT_CRT,value_scaling_t0,wide,DEoptim,2,0.9452286106352694,1,0.7911312240175903,1.07250375776086,1,0.40189064985550016,2.8368822333542627,1.197268190677278,1.3135357988532634,0.3135034580132924
86,DFT_CRT,value_scaling_t0,wide,DEoptim,3,0.21828584643080834,1,2.998786475742236,2.90013486929005,1,0.5103789828797635,1.1232454306143336,0.32241913747275247,1.3849511336302387,1.1866167248692365
86,DFT_CRT,value_scaling_t0,wide,DEoptim,4,0.21828584643080834,1,2.998786475742236,2.90013486929005,1,0.5103789828797635,1.1232454306143336,0.32241913747275247,1.3849511336302387,1.1866167248692365
86,DFT_CRT,value_scaling_t0,wide,DEoptim,5,0.21828584643080834,1,2.998786475742236,2.90013486929005,1,0.5103789828797635,1.1232454306143336,0.32241913747275247,1.3849511336302387,1.1866167248692365
86,DFT_CRT,value_scaling_t0,wide,DEoptim,6,0.21828584643080834,1,2.998786475742236,2.90013486929005,1,0.5103789828797635,1.1232454306143336,0.32241913747275247,1.3849511336302387,1.1866167248692365
86,DFT_CRT,value_scaling_t0,wide,DEoptim,7,1.9056757001159714,1,1.7313823557458818,0.7590614877697083,1,0.4642475697146263,3.984508119523525,0.7310990365075873,0.3681595423677937,1.261297383257188
86,DFT_CRT,value_scaling_t0,wide,DEoptim,8,1.9056757001159714,1,1.7313823557458818,0.7590614877697083,1,0.4642475697146263,3.984508119523525,0.7310990365075873,0.3681595423677937,1.261297383257188
86,DFT_CRT,value_scaling_t0,wide,DEoptim,9,2.8932610721862875,1,0.8029109631478787,1.2104043554422448,1,0.21776235015038553,3.433321312471911,0.20344462510999212,0.4437580620492809,0.19960551008814953
86,DFT_CRT,value_scaling_t0,wide,DEoptim,10,2.8932610721862875,1,0.8029109631478787,1.2104043554422448,1,0.21776235015038553,3.433321312471911,0.20344462510999212,0.4437580620492809,0.19960551008814953
86,DFT_CRT,value_scaling_t0,wide,DEoptim,11,2.8932610721862875,1,0.8029109631478787,1.2104043554422448,1,0.21776235015038553,3.433321312471911,0.20344462510999212,0.4437580620492809,0.19960551008814953
86,DFT_CRT,value_scaling_t0,wide,DEoptim,12,2.8932610721862875,1,0.8029109631478787,1.2104043554422448,1,0.21776235015038553,3.433321312471911,1.343159405444048,0.4437580620492809,0.19960551008814953
86,DFT_CRT,value_scaling_t0,wide,DEoptim,13,2.8932610721862875,1,0.8029109631478787,1.2104043554422448,1,0.21776235015038553,3.433321312471911,1.343159405444048,0.4437580620492809,0.19960551008814953
86,DFT_CRT,value_scaling_t0,wide,DEoptim,14,2.0402287784401327,1,1.84658027747646,0.8890094807813876,1,0.03951317824277656,2.8813824492384033,0.7945374410250226,1.0900781280929224,0.7113433389808053
86,DFT_CRT,value_scaling_t0,wide,DEoptim,15,2.0402287784401327,1,2.8964081542107403,0.8890094807813876,1,0.03951317824277656,2.8813824492384033,0.7945374410250226,1.0900781280929224,0.7113433389808053
86,DFT_CRT,value_scaling_t0,wide,DEoptim,16,2.0402287784401327,1,2.8964081542107403,0.8890094807813876,1,0.03951317824277656,2.8813824492384033,0.7945374410250226,1.0900781280929224,0.7113433389808053
86,DFT_CRT,value_scaling_t0,wide,DEoptim,17,2.0402287784401327,1,2.8964081542107403,0.8264882207652141,1,0.03951317824277656,2.8813824492384033,0.7945374410250226,1.0900781280929224,0.7113433389808053
86,DFT_CRT,value_scaling_t0,wide,DEoptim,18,2.0402287784401327,1,2.8964081542107403,0.8264882207652141,1,0.03951317824277656,2.8813824492384033,0.7945374410250226,1.0900781280929224,0.7113433389808053
86,DFT_CRT,value_scaling_t0,wide,DEoptim,19,2.0402287784401327,1,2.8964081542107403,0.8264882207652141,1,0.03951317824277656,2.8813824492384033,0.7945374410250226,1.0900781280929224,0.7113433389808053
86,DFT_CRT,value_scaling_t0,wide,DEoptim,20,2.0402287784401327,1,2.8964081542107403,0.8264882207652141,1,0.03951317824277656,2.8813824492384033,0.7945374410250226,1.0900781280929224,0.7113433389808053
86,DFT_CRT,value_scaling_t0,wide,DEoptim,21,2.2878329751510296,1,0.9432558401083302,1.2104043554422448,1,0.21776235015038553,3.433321312471911,1.343159405444048,1.0584260219257207,0.742956490508172
86,DFT_CRT,value_scaling_t0,wide,DEoptim,22,2.6060529570639135,1,0.2528981699142605,0.10415375977987423,1,0.10322599725879138,2.5232707187758465,1.4033044632165819,1.295368011482153,1.3931991246475315
86,DFT_CRT,value_scaling_t0,wide,DEoptim,23,2.6060529570639135,1,0.2528981699142605,0.10415375977987423,1,0.10322599725879138,2.5232707187758465,1.4033044632165819,1.295368011482153,1.3931991246475315
86,DFT_CRT,value_scaling_t0,wide,DEoptim,24,2.6060529570639135,1,0.2528981699142605,0.10415375977987423,1,0.10322599725879138,2.5232707187758465,1.4033044632165819,1.295368011482153,1.3931991246475315
86,DFT_CRT,value_scaling_t0,wide,DEoptim,25,2.6060529570639135,1,0.2528981699142605,0.10415375977987423,1,0.10322599725879138,2.5232707187758465,1.4033044632165819,1.295368011482153,1.3931991246475315
86,DFT_CRT,value_scaling_t0,wide,DEoptim,26,2.6060529570639135,1,0.2528981699142605,0.10415375977987423,1,0.10322599725879138,2.5232707187758465,1.4033044632165819,1.295368011482153,1.3931991246475315
86,DFT_CRT,value_scaling_t0,wide,DEoptim,27,2.6060529570639135,1,1.0046110158015042,1.107080323817674,1,0.10322599725879138,2.5232707187758465,1.4033044632165819,1.295368011482153,1.3931991246475315
86,DFT_CRT,value_scaling_t0,wide,DEoptim,28,2.6060529570639135,1,1.0046110158015042,1.107080323817674,1,0.10322599725879138,2.5232707187758465,1.4033044632165819,1.295368011482153,1.3931991246475315
