participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa,w,theta_star,t01,t02,t03
87,DFT_CRT,value_scaling_t0,wide,DEoptim,0.8795330670065515,1,0.9994998811758505,0.24880919316115893,1,0.9083161160588106,3.093481151078386,1.2370384854723004,1.3082241265178935,1.4612701302963924
