participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu,beta,kappa1,kappa2,kappa3,w,a,t01,t02,t03
26,DDM,time_scaling_t0,wide,DEoptimR,0.8612426389251788,1,0.34219781887339007,1,1.648178624766354,1.2864983304910684,0.7325832734514334,3.240485574794578,1.191737914261281,1.3380718269397722,1.2516435608974665
