participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu,beta,kappa1,kappa2,kappa3,w,theta_star,t01,t02,t03
26,DFT_CRT,time_scaling_t0,wide,DEoptim,1.2044100823462902,1,0.4319456355341443,1,2.068223661036364,1.2351044463342111,0.4843393778084934,3.105660534507852,1.2004595981423605,1.3418415459934672,1.2647186983160095
