participant_id,model_name,parameterization,bound_settings,algorithm,iter,alpha,mu1,mu2,beta,kappa1,kappa2,kappa3,w,theta_star,t0
19,DFT_CRT,time_and_value_scaling,wide,DEoptimR,1,1.2091190724284389,1,2.9292027703486383,0.2970410431832188,1,0.29622562578879297,9.044230480212718,0.5258932350537646,4.035047291642986,1.2023344062522574
19,DFT_CRT,time_and_value_scaling,wide,DEoptimR,2,1.9870827610162087,1,2.708770731696859,1.1503176341601649,1,1.4423438534140587,0.697349940892309,0.22154537810671146,1.8866995479981414,0.5747099866392091
19,DFT_CRT,time_and_value_scaling,wide,DEoptimR,3,1.9870827610162087,1,2.708770731696859,1.1503176341601649,1,1.4423438534140587,0.697349940892309,0.22154537810671146,1.8866995479981414,0.5747099866392091
19,DFT_CRT,time_and_value_scaling,wide,DEoptimR,4,2.4984508439254913,1,2.811512936459306,1.2132916335365735,1,0.02523797264544836,9.236865859863135,0.03456914521307467,6.290878887807485,0.7633700752332329
19,DFT_CRT,time_and_value_scaling,wide,DEoptimR,5,2.4984508439254913,1,2.811512936459306,1.2132916335365735,1,0.02523797264544836,9.236865859863135,0.03456914521307467,6.290878887807485,0.7633700752332329
19,DFT_CRT,time_and_value_scaling,wide,DEoptimR,6,2.4984508439254913,1,2.811512936459306,1.2132916335365735,1,0.02523797264544836,6.53902522019826,0.03456914521307467,6.290878887807485,0.7633700752332329
19,DFT_CRT,time_and_value_scaling,wide,DEoptimR,7,2.4984508439254913,1,2.811512936459306,1.2132916335365735,1,0.02523797264544836,6.53902522019826,0.03456914521307467,6.290878887807485,0.7633700752332329
19,DFT_CRT,time_and_value_scaling,wide,DEoptimR,8,2.4984508439254913,1,2.811512936459306,1.2132916335365735,1,0.02523797264544836,6.53902522019826,0.03456914521307467,6.290878887807485,0.7633700752332329
19,DFT_CRT,time_and_value_scaling,wide,DEoptimR,9,2.4984508439254913,1,2.811512936459306,1.2132916335365735,1,0.02523797264544836,6.53902522019826,0.03456914521307467,6.290878887807485,0.7633700752332329
19,DFT_CRT,time_and_value_scaling,wide,DEoptimR,10,0.7331934664002557,1,1.3743599790990104,0.3265012831545805,1,7.038214864445033,7.718878697022362,0.7450524119585473,1.5441413033730347,0.10348558906311792
19,DFT_CRT,time_and_value_scaling,wide,DEoptimR,11,2.4984508439254913,1,1.4743983317949967,1.2132916335365735,1,0.21457674231234852,6.53902522019826,0.03456914521307467,6.290878887807485,0.7633700752332329
19,DFT_CRT,time_and_value_scaling,wide,DEoptimR,12,1.7597807415775177,1,1.143677630528656,0.3760310271643977,1,1.8690053039834038,8.415906399853494,0.13978522700342408,1.9675833914691054,0.4385803316267728
19,DFT_CRT,time_and_value_scaling,wide,DEoptimR,13,1.7597807415775177,1,1.143677630528656,0.3760310271643977,1,1.8690053039834038,8.415906399853494,0.13978522700342408,1.9675833914691054,0.4385803316267728
19,DFT_CRT,time_and_value_scaling,wide,DEoptimR,14,1.7597807415775177,1,1.143677630528656,0.3760310271643977,1,1.8690053039834038,6.073110222230438,0.13978522700342408,1.9675833914691054,0.4385803316267728
19,DFT_CRT,time_and_value_scaling,wide,DEoptimR,15,1.1706381602236315,1,0.9864850425524881,0.39453628360035065,1,5.671846095601164,7.351940266634163,0.41727607559497837,4.291932700430075,0.9350567990971136
19,DFT_CRT,time_and_value_scaling,wide,DEoptimR,16,1.1706381602236315,1,0.9864850425524881,0.39453628360035065,1,5.671846095601164,7.351940266634163,0.41727607559497837,4.291932700430075,0.9350567990971136
19,DFT_CRT,time_and_value_scaling,wide,DEoptimR,17,1.1706381602236315,1,0.9864850425524881,0.39453628360035065,1,5.671846095601164,7.351940266634163,0.41727607559497837,4.291932700430075,0.9350567990971136
19,DFT_CRT,time_and_value_scaling,wide,DEoptimR,18,2.1109110738962684,1,1.0038443881073102,0.24911717966001842,1,5.077376955103789,8.28912855800368,0.31794315884239555,3.150439443903742,0.8334584987635368
19,DFT_CRT,time_and_value_scaling,wide,DEoptimR,19,2.1109110738962684,1,1.0038443881073102,0.24911717966001842,1,5.077376955103789,8.28912855800368,0.31794315884239555,3.150439443903742,0.8334584987635368
19,DFT_CRT,time_and_value_scaling,wide,DEoptimR,20,2.1109110738962684,1,1.0038443881073102,0.24911717966001842,1,5.077376955103789,8.28912855800368,0.31794315884239555,3.150439443903742,0.8334584987635368
19,DFT_CRT,time_and_value_scaling,wide,DEoptimR,21,2.1109110738962684,1,1.0038443881073102,0.24911717966001842,1,5.077376955103789,8.28912855800368,0.31794315884239555,3.150439443903742,0.8334584987635368
19,DFT_CRT,time_and_value_scaling,wide,DEoptimR,22,2.1109110738962684,1,1.0038443881073102,0.24911717966001842,1,5.077376955103789,8.28912855800368,0.31794315884239555,3.150439443903742,0.8334584987635368
19,DFT_CRT,time_and_value_scaling,wide,DEoptimR,23,2.1109110738962684,1,1.0038443881073102,0.24911717966001842,1,5.077376955103789,8.28912855800368,0.31794315884239555,3.150439443903742,0.8334584987635368
19,DFT_CRT,time_and_value_scaling,wide,DEoptimR,24,2.1109110738962684,1,1.0038443881073102,0.24911717966001842,1,5.077376955103789,8.28912855800368,0.31794315884239555,3.150439443903742,0.8334584987635368
19,DFT_CRT,time_and_value_scaling,wide,DEoptimR,25,1.535420633270028,1,0.9864850425524881,0.39453628360035065,1,5.671846095601164,7.351940266634163,0.41727607559497837,4.291932700430075,0.9350567990971136
19,DFT_CRT,time_and_value_scaling,wide,DEoptimR,26,2.1109110738962684,1,1.0038443881073102,0.24911717966001842,1,5.077376955103789,8.28912855800368,0.31794315884239555,3.150439443903742,1.079341586727878
19,DFT_CRT,time_and_value_scaling,wide,DEoptimR,27,2.1109110738962684,1,1.0038443881073102,0.24911717966001842,1,5.077376955103789,8.28912855800368,0.31794315884239555,3.150439443903742,1.079341586727878
19,DFT_CRT,time_and_value_scaling,wide,DEoptimR,28,2.1109110738962684,1,1.0038443881073102,0.24911717966001842,1,5.077376955103789,8.28912855800368,0.31794315884239555,3.150439443903742,1.079341586727878
19,DFT_CRT,time_and_value_scaling,wide,DEoptimR,29,2.1109110738962684,1,1.0038443881073102,0.24911717966001842,1,5.077376955103789,8.28912855800368,0.31794315884239555,3.150439443903742,1.079341586727878
19,DFT_CRT,time_and_value_scaling,wide,DEoptimR,30,2.1109110738962684,1,1.0038443881073102,0.24911717966001842,1,5.077376955103789,8.28912855800368,0.31794315884239555,3.150439443903742,1.079341586727878
19,DFT_CRT,time_and_value_scaling,wide,DEoptimR,31,2.1109110738962684,1,1.0038443881073102,0.24911717966001842,1,5.077376955103789,8.28912855800368,0.31794315884239555,3.150439443903742,1.079341586727878
19,DFT_CRT,time_and_value_scaling,wide,DEoptimR,32,2.1109110738962684,1,1.0038443881073102,0.24911717966001842,1,5.077376955103789,8.28912855800368,0.31794315884239555,3.150439443903742,1.079341586727878
19,DFT_CRT,time_and_value_scaling,wide,DEoptimR,33,2.1109110738962684,1,1.0038443881073102,0.24911717966001842,1,5.077376955103789,8.28912855800368,0.31794315884239555,3.150439443903742,1.079341586727878
