participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu,beta,kappa1,kappa2,kappa3,w,theta_star,t01,t02,t03
41,DFT_CRT,time_scaling_t0,wide,DEoptimR,0.9588596033053237,1,0.6861288108899043,1,1.000000001648608,0.7621304445731757,0.5606879827846191,2.5981209223890964,1.3068625322465173,1.5513917324508608,1.3209277685016236
