participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu,beta,kappa1,kappa2,kappa3,w,a,t01,t02,t03
13,DDM,time_scaling_t0,wide,DEoptim,0.934100551004586,1,0.08546637461074251,1,0.988250061487353,0.7819576729853777,0.10053928617861123,2.465063771665886,1.3031800105499838,1.3822629350620121,1.3435272751353284
