participant_id,model_name,parameterization,bound_settings,algorithm,iter,alpha,mu1,mu2,beta,kappa1,kappa2,w,theta_star,t0
68,DFT_CRT,time_and_value_scaling,wide,DEoptim,1,2.0632905573025346,1,0.5758397192694247,0.7708738002879546,1,6.612316926475614,0.5766797561960667,5.9051881673978635,0.30090185907902195
68,DFT_CRT,time_and_value_scaling,wide,DEoptim,2,2.0632905573025346,1,0.5758397192694247,0.7708738002879546,1,6.612316926475614,0.5766797561960667,5.9051881673978635,0.30090185907902195
68,DFT_CRT,time_and_value_scaling,wide,DEoptim,3,2.5228186367638408,1,0.629959947662428,0.6618574936129153,1,2.2967948485165834,0.1460665686191805,2.190198044148735,1.2728349658916704
68,DFT_CRT,time_and_value_scaling,wide,DEoptim,4,2.5228186367638408,1,0.629959947662428,0.6618574936129153,1,2.2967948485165834,0.1460665686191805,2.190198044148735,1.2728349658916704
68,DFT_CRT,time_and_value_scaling,wide,DEoptim,5,2.5228186367638408,1,0.629959947662428,0.6618574936129153,1,2.5987620398402216,0.1460665686191805,2.190198044148735,1.2728349658916704
68,DFT_CRT,time_and_value_scaling,wide,DEoptim,6,2.5228186367638408,1,0.629959947662428,0.6618574936129153,1,2.5987620398402216,0.1460665686191805,2.190198044148735,1.2728349658916704
68,DFT_CRT,time_and_value_scaling,wide,DEoptim,7,1.4264127333757468,1,2.6562150267418474,0.9080814663573986,1,8.209803720600902,0.44661043446987936,5.052927415704731,0.742433548459731
68,DFT_CRT,time_and_value_scaling,wide,DEoptim,8,1.4264127333757468,1,2.6562150267418474,0.9080814663573986,1,8.08341083753854,0.44661043446987936,5.052927415704731,0.742433548459731
68,DFT_CRT,time_and_value_scaling,wide,DEoptim,9,1.4264127333757468,1,2.6562150267418474,0.9080814663573986,1,8.08341083753854,0.44661043446987936,5.052927415704731,0.742433548459731
68,DFT_CRT,time_and_value_scaling,wide,DEoptim,10,1.6954570082667582,1,0.6000771391578021,0.636945196579676,1,5.625913921464235,0.40580278588666413,3.9036094578880505,1.1723349827108906
68,DFT_CRT,time_and_value_scaling,wide,DEoptim,11,1.6954570082667582,1,0.6000771391578021,0.636945196579676,1,5.625913921464235,0.40580278588666413,3.9036094578880505,1.1723349827108906
68,DFT_CRT,time_and_value_scaling,wide,DEoptim,12,2.331225334565198,1,0.7296475048642606,1.1960136905568652,1,2.37674498743453,0.2626126594483179,3.496181726130759,1.0747281286014485
68,DFT_CRT,time_and_value_scaling,wide,DEoptim,13,2.331225334565198,1,0.7296475048642606,1.1960136905568652,1,2.37674498743453,0.2626126594483179,3.496181726130759,1.0747281286014485
68,DFT_CRT,time_and_value_scaling,wide,DEoptim,14,2.331225334565198,1,0.7296475048642606,1.1960136905568652,1,2.37674498743453,0.2626126594483179,3.496181726130759,1.0747281286014485
