participant_id,model_name,parameterization,bound_settings,algorithm,iter,alpha,mu1,mu2,beta,kappa,w,theta_star,t0
67,DFT_CRT,value_scaling,wide,DEoptimR,1,1.8757568793045358,1,0.8763649666216224,0.48713179823216457,1,0.7318859807559149,5.0571601645508775,1.1900900717009792
67,DFT_CRT,value_scaling,wide,DEoptimR,2,1.2778196706180462,1,0.982894853792512,0.1454912457172759,1,0.49291027550052174,2.022523645821493,0.23131094182608652
67,DFT_CRT,value_scaling,wide,DEoptimR,3,1.2778196706180462,1,0.982894853792512,0.1454912457172759,1,0.49291027550052174,2.022523645821493,0.23131094182608652
67,DFT_CRT,value_scaling,wide,DEoptimR,4,1.2778196706180462,1,0.982894853792512,0.1454912457172759,1,0.49291027550052174,2.022523645821493,0.23131094182608652
67,DFT_CRT,value_scaling,wide,DEoptimR,5,1.3932071125429948,1,0.802399776284161,1.1215012964024011,1,0.5954633349205328,7.729946729734285,0.23211966902017597
67,DFT_CRT,value_scaling,wide,DEoptimR,6,1.3932071125429948,1,0.802399776284161,1.1215012964024011,1,0.5954633349205328,7.729946729734285,0.23211966902017597
67,DFT_CRT,value_scaling,wide,DEoptimR,7,1.3932071125429948,1,0.802399776284161,1.1215012964024011,1,0.5954633349205328,7.729946729734285,0.23211966902017597
67,DFT_CRT,value_scaling,wide,DEoptimR,8,1.3932071125429948,1,0.802399776284161,1.1215012964024011,1,0.5954633349205328,7.729946729734285,0.23211966902017597
67,DFT_CRT,value_scaling,wide,DEoptimR,9,1.202308207287011,1,1.1519453008771936,0.8586717633328125,1,0.7324017348632198,6.063812211144476,0.8443605213413432
67,DFT_CRT,value_scaling,wide,DEoptimR,10,1.202308207287011,1,1.1519453008771936,0.8586717633328125,1,0.7324017348632198,6.063812211144476,0.38345026900349716
67,DFT_CRT,value_scaling,wide,DEoptimR,11,1.202308207287011,1,1.1519453008771936,0.8586717633328125,1,0.7324017348632198,6.063812211144476,0.38345026900349716
67,DFT_CRT,value_scaling,wide,DEoptimR,12,1.202308207287011,1,1.1519453008771936,0.8586717633328125,1,0.7324017348632198,6.063812211144476,0.38345026900349716
67,DFT_CRT,value_scaling,wide,DEoptimR,13,1.3932071125429948,1,0.802399776284161,1.1215012964024011,1,0.5954633349205328,7.729946729734285,0.23211966902017597
67,DFT_CRT,value_scaling,wide,DEoptimR,14,1.202308207287011,1,1.1519453008771936,0.8586717633328125,1,0.7324017348632198,6.063812211144476,0.38345026900349716
67,DFT_CRT,value_scaling,wide,DEoptimR,15,1.1066736529854642,1,0.9282781729113069,0.7223133553728807,1,0.6726883828344767,3.8699733648671426,1.3387706548641702
67,DFT_CRT,value_scaling,wide,DEoptimR,16,1.1066736529854642,1,0.9282781729113069,0.7223133553728807,1,0.6726883828344767,3.8699733648671426,1.3387706548641702
67,DFT_CRT,value_scaling,wide,DEoptimR,17,1.1066736529854642,1,0.9282781729113069,0.7223133553728807,1,0.6726883828344767,3.8699733648671426,1.3387706548641702
67,DFT_CRT,value_scaling,wide,DEoptimR,18,1.1066736529854642,1,0.9282781729113069,0.7223133553728807,1,0.6726883828344767,3.8699733648671426,1.3387706548641702
67,DFT_CRT,value_scaling,wide,DEoptimR,19,1.1066736529854642,1,0.9282781729113069,0.7223133553728807,1,0.6726883828344767,3.8699733648671426,1.3387706548641702
67,DFT_CRT,value_scaling,wide,DEoptimR,20,1.1066736529854642,1,0.9282781729113069,0.7223133553728807,1,0.6726883828344767,3.8699733648671426,1.3387706548641702
67,DFT_CRT,value_scaling,wide,DEoptimR,21,1.3211715341039718,1,1.0272736666666265,1.1144512530392279,1,0.8202754797161642,6.378103404167687,0.5424144479604929
67,DFT_CRT,value_scaling,wide,DEoptimR,22,0.6327987314077123,1,1.0287587110820768,0.023318332431646105,1,0.5011216690872835,3.264168085366009,1.2569568139048988
67,DFT_CRT,value_scaling,wide,DEoptimR,23,0.6327987314077123,1,1.0287587110820768,0.023318332431646105,1,0.5011216690872835,3.264168085366009,1.2569568139048988
67,DFT_CRT,value_scaling,wide,DEoptimR,24,0.6327987314077123,1,1.0287587110820768,0.023318332431646105,1,0.5011216690872835,3.264168085366009,1.2569568139048988
67,DFT_CRT,value_scaling,wide,DEoptimR,25,0.6327987314077123,1,1.0287587110820768,0.023318332431646105,1,0.5011216690872835,3.264168085366009,1.2569568139048988
67,DFT_CRT,value_scaling,wide,DEoptimR,26,0.6327987314077123,1,1.0287587110820768,0.023318332431646105,1,0.5011216690872835,3.264168085366009,1.2569568139048988
67,DFT_CRT,value_scaling,wide,DEoptimR,27,0.6327987314077123,1,1.0287587110820768,0.023318332431646105,1,0.5011216690872835,3.264168085366009,1.2569568139048988
67,DFT_CRT,value_scaling,wide,DEoptimR,28,0.6327987314077123,1,1.0287587110820768,0.023318332431646105,1,0.5011216690872835,3.264168085366009,1.2569568139048988
