participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa,w,a,t01,t02,t03
69,DDM,value_scaling_t0,wide,DEoptimR,0.4571576949497611,1,1.0128939045348684,0.3792323707141359,1,0.6706299127846441,2.8920872904794126,1.353057048519916,1.3256989496458838,1.4570962350807408
