participant_id,model_name,parameterization,bound_settings,algorithm,iter,alpha,mu1,mu2,beta,kappa,w,a,t01,t02,t03
21,DDM,value_scaling_t0,wide,DEoptim,1,0.45891922527924184,1,0.654037619009614,0.6557189538981766,1,0.8759358464066918,2.9714549284023235,1.1576433351030575,0.5859423390007579,0.8153998618246988
21,DDM,value_scaling_t0,wide,DEoptim,2,0.45891922527924184,1,0.654037619009614,0.6557189538981766,1,0.8759358464066918,2.9714549284023235,1.1576433351030575,0.5859423390007579,0.8153998618246988
21,DDM,value_scaling_t0,wide,DEoptim,3,0.45891922527924184,1,0.654037619009614,0.6557189538981766,1,0.8759358464066918,2.9714549284023235,1.1576433351030575,0.5859423390007579,0.8153998618246988
21,DDM,value_scaling_t0,wide,DEoptim,4,0.45891922527924184,1,0.654037619009614,0.6557189538981766,1,0.8759358464066918,2.9714549284023235,1.1576433351030575,0.5859423390007579,0.8153998618246988
21,DDM,value_scaling_t0,wide,DEoptim,5,0.45891922527924184,1,0.654037619009614,0.6557189538981766,1,0.8759358464066918,2.9714549284023235,1.1576433351030575,0.5859423390007579,0.8153998618246988
21,DDM,value_scaling_t0,wide,DEoptim,6,0.45891922527924184,1,0.654037619009614,0.6557189538981766,1,0.8759358464066918,2.9714549284023235,1.1576433351030575,0.5859423390007579,0.8153998618246988
21,DDM,value_scaling_t0,wide,DEoptim,7,0.45891922527924184,1,0.654037619009614,0.6557189538981766,1,0.8759358464066918,2.9714549284023235,1.1576433351030575,0.5859423390007579,0.8153998618246988
21,DDM,value_scaling_t0,wide,DEoptim,8,0.09661061179358513,1,0.6771391097456216,0.27597125476785,1,0.8328849924693297,5.0015723248575625,1.3492272033826447,0.7403841718349607,0.3912701250775718
21,DDM,value_scaling_t0,wide,DEoptim,9,0.09661061179358513,1,0.6771391097456216,0.27597125476785,1,0.8328849924693297,5.0015723248575625,1.3492272033826447,0.7403841718349607,0.3912701250775718
21,DDM,value_scaling_t0,wide,DEoptim,10,0.09661061179358513,1,0.6771391097456216,0.27597125476785,1,0.8328849924693297,5.0015723248575625,1.3492272033826447,0.7403841718349607,0.3912701250775718
21,DDM,value_scaling_t0,wide,DEoptim,11,0.09661061179358513,1,0.6771391097456216,0.27597125476785,1,0.8328849924693297,5.0015723248575625,1.3492272033826447,0.7403841718349607,0.3912701250775718
21,DDM,value_scaling_t0,wide,DEoptim,12,0.09661061179358513,1,1.4935485055661202,0.27597125476785,1,0.8328849924693297,5.0015723248575625,1.3492272033826447,0.7403841718349607,0.3912701250775718
21,DDM,value_scaling_t0,wide,DEoptim,13,0.09661061179358513,1,1.4935485055661202,0.27597125476785,1,0.8328849924693297,5.0015723248575625,1.3492272033826447,0.7403841718349607,0.3912701250775718
21,DDM,value_scaling_t0,wide,DEoptim,14,0.20443192082617445,1,1.061851028027013,0.3361312482738868,1,0.6409526643288526,4.29095337448665,1.1346522584557535,1.326619811698329,0.7350848021284679
21,DDM,value_scaling_t0,wide,DEoptim,15,0.0691036587323399,1,0.6237106349240986,0.4256430646466687,1,0.9124326607445308,2.777196415899775,0.9677166501223109,1.2120555502013304,1.4464646778302268
21,DDM,value_scaling_t0,wide,DEoptim,16,0.0691036587323399,1,0.6237106349240986,0.4256430646466687,1,0.9124326607445308,2.777196415899775,0.9677166501223109,1.2120555502013304,1.4464646778302268
21,DDM,value_scaling_t0,wide,DEoptim,17,0.0691036587323399,1,0.6237106349240986,0.4256430646466687,1,0.9124326607445308,2.777196415899775,0.9677166501223109,1.2120555502013304,1.4464646778302268
21,DDM,value_scaling_t0,wide,DEoptim,18,0.0691036587323399,1,0.6237106349240986,0.4256430646466687,1,0.9124326607445308,2.777196415899775,0.9677166501223109,1.2120555502013304,1.4464646778302268
21,DDM,value_scaling_t0,wide,DEoptim,19,0.0691036587323399,1,0.6237106349240986,0.4256430646466687,1,0.9124326607445308,2.777196415899775,0.9677166501223109,1.2120555502013304,1.4464646778302268
21,DDM,value_scaling_t0,wide,DEoptim,20,0.0691036587323399,1,0.6274037621630518,0.4256430646466687,1,0.9124326607445308,2.777196415899775,0.9677166501223109,1.2120555502013304,1.4464646778302268
21,DDM,value_scaling_t0,wide,DEoptim,21,0.0691036587323399,1,0.6274037621630518,0.4256430646466687,1,0.9124326607445308,2.777196415899775,0.9677166501223109,1.2120555502013304,1.4464646778302268
21,DDM,value_scaling_t0,wide,DEoptim,22,0.0691036587323399,1,0.6274037621630518,0.4256430646466687,1,0.9124326607445308,2.777196415899775,0.9677166501223109,1.2120555502013304,1.4464646778302268
21,DDM,value_scaling_t0,wide,DEoptim,23,0.0691036587323399,1,0.6274037621630518,0.4256430646466687,1,0.9124326607445308,2.777196415899775,0.9677166501223109,1.2120555502013304,1.4464646778302268
21,DDM,value_scaling_t0,wide,DEoptim,24,0.0691036587323399,1,0.6274037621630518,0.4256430646466687,1,0.9124326607445308,2.777196415899775,0.9677166501223109,1.2120555502013304,1.4464646778302268
21,DDM,value_scaling_t0,wide,DEoptim,25,0.17313254331200942,1,1.1811267913602301,0.6508412110782333,1,0.9750547317994009,2.477709374815843,0.6525377660353802,1.1751405058581945,1.266349333123811
21,DDM,value_scaling_t0,wide,DEoptim,26,0.17313254331200942,1,1.1811267913602301,0.6508412110782333,1,0.9750547317994009,2.477709374815843,0.6525377660353802,1.1751405058581945,1.266349333123811
21,DDM,value_scaling_t0,wide,DEoptim,27,0.17313254331200942,1,1.1811267913602301,0.6508412110782333,1,0.9750547317994009,2.477709374815843,0.6525377660353802,1.1751405058581945,1.266349333123811
21,DDM,value_scaling_t0,wide,DEoptim,28,0.17313254331200942,1,1.1811267913602301,0.6508412110782333,1,0.9750547317994009,2.477709374815843,0.6525377660353802,1.1751405058581945,1.266349333123811
21,DDM,value_scaling_t0,wide,DEoptim,29,0.17313254331200942,1,1.1811267913602301,0.6508412110782333,1,0.9750547317994009,2.477709374815843,0.6525377660353802,1.1751405058581945,1.266349333123811
21,DDM,value_scaling_t0,wide,DEoptim,30,0.33858159734169024,1,1.2316522815397362,0.021139001520815826,1,0.49646318647906923,2.876864988161018,1.3090948562593918,1.461620561281759,1.4562457139735112
21,DDM,value_scaling_t0,wide,DEoptim,31,0.036501501740083424,1,1.0942020176327707,0.4256430646466687,1,0.9124326607445308,2.777196415899775,0.9677166501223109,1.2120555502013304,1.4464646778302268
21,DDM,value_scaling_t0,wide,DEoptim,32,0.036501501740083424,1,1.0942020176327707,0.4256430646466687,1,0.9124326607445308,2.777196415899775,0.9677166501223109,1.2120555502013304,1.4464646778302268
21,DDM,value_scaling_t0,wide,DEoptim,33,0.3670677288749815,1,1.0699564532686274,0.49624708175333093,1,0.8184545972410776,4.615588971620839,1.1576433351030575,0.669123089289734,0.8153998618246988
21,DDM,value_scaling_t0,wide,DEoptim,34,0.3670677288749815,1,1.0699564532686274,0.49624708175333093,1,0.8184545972410776,4.615588971620839,1.1576433351030575,0.669123089289734,0.8153998618246988
21,DDM,value_scaling_t0,wide,DEoptim,35,0.5345944772777148,1,0.9794386400084494,0.24378323219392456,1,0.44012946145212273,3.716097083239944,0.5546539775197445,0.9024130013062992,1.2243862628936768
21,DDM,value_scaling_t0,wide,DEoptim,36,0.5345944772777148,1,0.9794386400084494,0.24378323219392456,1,0.44012946145212273,3.716097083239944,0.5546539775197445,0.9024130013062992,1.2243862628936768
21,DDM,value_scaling_t0,wide,DEoptim,37,0.5345944772777148,1,0.9794386400084494,0.24378323219392456,1,0.44012946145212273,3.716097083239944,0.5546539775197445,0.9024130013062992,1.2243862628936768
21,DDM,value_scaling_t0,wide,DEoptim,38,0.5345944772777148,1,0.9794386400084494,0.24378323219392456,1,0.44012946145212273,3.716097083239944,0.5546539775197445,0.9024130013062992,1.2243862628936768
21,DDM,value_scaling_t0,wide,DEoptim,39,0.5345944772777148,1,0.9794386400084494,0.24378323219392456,1,0.44012946145212273,3.716097083239944,0.5546539775197445,0.9024130013062992,1.2243862628936768
21,DDM,value_scaling_t0,wide,DEoptim,40,0.5345944772777148,1,0.9794386400084494,0.24378323219392456,1,0.44012946145212273,3.716097083239944,0.5546539775197445,0.9024130013062992,1.2243862628936768
21,DDM,value_scaling_t0,wide,DEoptim,41,0.4288092672300989,1,0.9863457488827407,0.31578517669128287,1,0.6547524307743733,3.0822451503060804,1.229113318648244,0.5679509952487324,1.419060110373808
21,DDM,value_scaling_t0,wide,DEoptim,42,0.4288092672300989,1,0.9863457488827407,0.31578517669128287,1,0.6547524307743733,3.0822451503060804,1.229113318648244,0.5679509952487324,1.419060110373808
21,DDM,value_scaling_t0,wide,DEoptim,43,0.4288092672300989,1,0.9863457488827407,0.31578517669128287,1,0.6547524307743733,3.0822451503060804,1.229113318648244,0.5679509952487324,1.419060110373808
21,DDM,value_scaling_t0,wide,DEoptim,44,0.4288092672300989,1,0.9863457488827407,0.31578517669128287,1,0.6547524307743733,3.0822451503060804,1.229113318648244,0.5679509952487324,1.419060110373808
21,DDM,value_scaling_t0,wide,DEoptim,45,0.4288092672300989,1,0.9863457488827407,0.31578517669128287,1,0.6547524307743733,3.0822451503060804,1.229113318648244,0.5679509952487324,1.419060110373808
21,DDM,value_scaling_t0,wide,DEoptim,46,0.4288092672300989,1,0.9863457488827407,0.31578517669128287,1,0.6547524307743733,3.0822451503060804,1.229113318648244,0.5679509952487324,1.419060110373808
21,DDM,value_scaling_t0,wide,DEoptim,47,0.4288092672300989,1,0.9863457488827407,0.38993393230994905,1,0.6547524307743733,3.0822451503060804,1.229113318648244,0.5679509952487324,1.419060110373808
21,DDM,value_scaling_t0,wide,DEoptim,48,0.4288092672300989,1,0.9863457488827407,0.38993393230994905,1,0.6547524307743733,3.0822451503060804,1.229113318648244,0.5679509952487324,1.419060110373808
21,DDM,value_scaling_t0,wide,DEoptim,49,0.5536784707892088,1,1.0410014407611945,0.4283958687330343,1,0.6067452932395367,3.651702258575292,0.8840631436598161,1.1889460276038843,1.0925232471127924
21,DDM,value_scaling_t0,wide,DEoptim,50,0.5536784707892088,1,1.0410014407611945,0.4283958687330343,1,0.6067452932395367,3.651702258575292,0.8840631436598161,1.1889460276038843,1.0925232471127924
21,DDM,value_scaling_t0,wide,DEoptim,51,0.5536784707892088,1,1.0410014407611945,0.4283958687330343,1,0.6067452932395367,3.651702258575292,0.8840631436598161,1.1889460276038843,1.0925232471127924
21,DDM,value_scaling_t0,wide,DEoptim,52,0.5554073679978959,1,0.9684443902714639,0.4765308601503491,1,0.6540994999671821,3.1619664545329207,1.2756594891875541,1.4483357130764518,1.2621675901550187
21,DDM,value_scaling_t0,wide,DEoptim,53,0.5554073679978959,1,0.9684443902714639,0.4765308601503491,1,0.6540994999671821,3.1619664545329207,1.2756594891875541,1.4483357130764518,1.2621675901550187
21,DDM,value_scaling_t0,wide,DEoptim,54,0.5554073679978959,1,0.9684443902714639,0.4765308601503491,1,0.6540994999671821,3.1619664545329207,1.2756594891875541,1.4483357130764518,1.2621675901550187
21,DDM,value_scaling_t0,wide,DEoptim,55,0.5554073679978959,1,0.9684443902714639,0.4765308601503491,1,0.6540994999671821,3.1619664545329207,1.2756594891875541,1.4483357130764518,1.2621675901550187
21,DDM,value_scaling_t0,wide,DEoptim,56,0.5554073679978959,1,0.9684443902714639,0.4765308601503491,1,0.6540994999671821,3.1619664545329207,1.2756594891875541,1.3632668546342166,1.2621675901550187
21,DDM,value_scaling_t0,wide,DEoptim,57,0.5554073679978959,1,0.9684443902714639,0.4765308601503491,1,0.6540994999671821,3.1619664545329207,1.2756594891875541,1.3632668546342166,1.2621675901550187
21,DDM,value_scaling_t0,wide,DEoptim,58,0.5554073679978959,1,0.9684443902714639,0.4765308601503491,1,0.6540994999671821,3.1619664545329207,1.2756594891875541,1.3632668546342166,1.2621675901550187
21,DDM,value_scaling_t0,wide,DEoptim,59,0.5554073679978959,1,0.9684443902714639,0.4765308601503491,1,0.6540994999671821,3.1619664545329207,1.2756594891875541,1.3632668546342166,1.2621675901550187
21,DDM,value_scaling_t0,wide,DEoptim,60,0.5554073679978959,1,0.9684443902714639,0.4765308601503491,1,0.6540994999671821,3.1619664545329207,1.2756594891875541,1.3632668546342166,1.2621675901550187
21,DDM,value_scaling_t0,wide,DEoptim,61,0.5554073679978959,1,0.9684443902714639,0.4765308601503491,1,0.6540994999671821,3.1619664545329207,1.2756594891875541,1.3632668546342166,1.2621675901550187
21,DDM,value_scaling_t0,wide,DEoptim,62,0.3712217210416717,1,0.9997535162358628,0.6538042168694294,1,0.9124326607445308,2.777196415899775,1.2748745073442838,1.397063562562407,1.4464646778302268
21,DDM,value_scaling_t0,wide,DEoptim,63,0.3712217210416717,1,0.9997535162358628,0.6538042168694294,1,0.9124326607445308,2.777196415899775,1.2748745073442838,1.397063562562407,1.4464646778302268
21,DDM,value_scaling_t0,wide,DEoptim,64,0.3712217210416717,1,0.9997535162358628,0.6538042168694294,1,0.9124326607445308,2.777196415899775,1.2748745073442838,1.397063562562407,1.4464646778302268
21,DDM,value_scaling_t0,wide,DEoptim,65,0.3712217210416717,1,0.9997535162358628,0.6538042168694294,1,0.9124326607445308,2.777196415899775,1.2748745073442838,1.397063562562407,1.4464646778302268
21,DDM,value_scaling_t0,wide,DEoptim,66,0.3712217210416717,1,0.9997535162358628,0.6538042168694294,1,0.9124326607445308,2.777196415899775,1.2748745073442838,1.397063562562407,1.4464646778302268
21,DDM,value_scaling_t0,wide,DEoptim,67,0.3712217210416717,1,0.9997535162358628,0.6538042168694294,1,0.9124326607445308,2.777196415899775,1.2748745073442838,1.397063562562407,1.4464646778302268
21,DDM,value_scaling_t0,wide,DEoptim,68,0.3712217210416717,1,0.9997535162358628,0.6538042168694294,1,0.9124326607445308,2.777196415899775,1.2748745073442838,1.397063562562407,1.4464646778302268
21,DDM,value_scaling_t0,wide,DEoptim,69,0.3712217210416717,1,0.9997535162358628,0.6538042168694294,1,0.9124326607445308,2.777196415899775,1.2748745073442838,1.397063562562407,1.4464646778302268
21,DDM,value_scaling_t0,wide,DEoptim,70,0.3712217210416717,1,0.9997535162358628,0.6538042168694294,1,0.9124326607445308,2.777196415899775,1.2748745073442838,1.397063562562407,1.4464646778302268
21,DDM,value_scaling_t0,wide,DEoptim,71,0.3129021102973418,1,0.9997535162358628,0.6538042168694294,1,0.9124326607445308,2.777196415899775,1.2748745073442838,1.397063562562407,1.4464646778302268
21,DDM,value_scaling_t0,wide,DEoptim,72,0.3129021102973418,1,0.9997535162358628,0.6538042168694294,1,0.9124326607445308,2.777196415899775,1.2748745073442838,1.397063562562407,1.4464646778302268
21,DDM,value_scaling_t0,wide,DEoptim,73,0.3129021102973418,1,0.9997535162358628,0.6538042168694294,1,0.9124326607445308,2.777196415899775,1.2748745073442838,1.397063562562407,1.4464646778302268
21,DDM,value_scaling_t0,wide,DEoptim,74,0.3129021102973418,1,0.9997535162358628,0.6538042168694294,1,0.9124326607445308,2.777196415899775,1.2748745073442838,1.397063562562407,1.4464646778302268
21,DDM,value_scaling_t0,wide,DEoptim,75,0.3129021102973418,1,0.9997535162358628,0.6538042168694294,1,0.9124326607445308,2.777196415899775,1.2748745073442838,1.397063562562407,1.4464646778302268
21,DDM,value_scaling_t0,wide,DEoptim,76,0.3129021102973418,1,0.9997535162358628,0.6538042168694294,1,0.9124326607445308,2.777196415899775,1.2748745073442838,1.397063562562407,1.4464646778302268
21,DDM,value_scaling_t0,wide,DEoptim,77,0.3129021102973418,1,0.9997535162358628,0.6538042168694294,1,0.9124326607445308,2.777196415899775,1.2748745073442838,1.397063562562407,1.4464646778302268
21,DDM,value_scaling_t0,wide,DEoptim,78,0.3129021102973418,1,0.9997535162358628,0.6538042168694294,1,0.9124326607445308,2.777196415899775,1.2748745073442838,1.397063562562407,1.4464646778302268
21,DDM,value_scaling_t0,wide,DEoptim,79,0.3129021102973418,1,0.9997535162358628,0.6538042168694294,1,0.9124326607445308,2.777196415899775,1.2748745073442838,1.397063562562407,1.4464646778302268
21,DDM,value_scaling_t0,wide,DEoptim,80,0.3129021102973418,1,1.0256976736323782,0.6538042168694294,1,0.9124326607445308,2.777196415899775,1.2748745073442838,1.397063562562407,1.4464646778302268
21,DDM,value_scaling_t0,wide,DEoptim,81,0.42871345904240177,1,1.0654882177374587,0.4421726367429142,1,0.685094424652181,3.357320106783691,1.2784287856195014,1.2002638206477685,1.4071214627602373
21,DDM,value_scaling_t0,wide,DEoptim,82,0.42871345904240177,1,1.0654882177374587,0.4421726367429142,1,0.685094424652181,3.357320106783691,1.2784287856195014,1.2002638206477685,1.4071214627602373
21,DDM,value_scaling_t0,wide,DEoptim,83,0.42871345904240177,1,1.0654882177374587,0.4421726367429142,1,0.685094424652181,3.357320106783691,1.2784287856195014,1.2002638206477685,1.4071214627602373
21,DDM,value_scaling_t0,wide,DEoptim,84,0.522869784361553,1,1.0112504569340226,0.5119078464707345,1,0.6967832515437324,3.5926977849729886,1.1684457198446208,1.3358058277429428,1.2689066559671585
21,DDM,value_scaling_t0,wide,DEoptim,85,0.522869784361553,1,1.0112504569340226,0.5119078464707345,1,0.6967832515437324,3.5926977849729886,1.1684457198446208,1.3358058277429428,1.2689066559671585
21,DDM,value_scaling_t0,wide,DEoptim,86,0.522869784361553,1,1.0112504569340226,0.5119078464707345,1,0.6967832515437324,3.5926977849729886,1.1684457198446208,1.3358058277429428,1.2689066559671585
21,DDM,value_scaling_t0,wide,DEoptim,87,0.522869784361553,1,1.0112504569340226,0.504644747856311,1,0.6857907490569817,3.5926977849729886,1.1684457198446208,1.3358058277429428,1.2689066559671585
21,DDM,value_scaling_t0,wide,DEoptim,88,0.522869784361553,1,1.0112504569340226,0.504644747856311,1,0.6857907490569817,3.5926977849729886,1.1684457198446208,1.3358058277429428,1.2689066559671585
21,DDM,value_scaling_t0,wide,DEoptim,89,0.522869784361553,1,1.0112504569340226,0.504644747856311,1,0.6857907490569817,3.5926977849729886,1.1684457198446208,1.3358058277429428,1.2689066559671585
21,DDM,value_scaling_t0,wide,DEoptim,90,0.522869784361553,1,1.0112504569340226,0.504644747856311,1,0.6857907490569817,3.5926977849729886,1.1684457198446208,1.3358058277429428,1.2689066559671585
21,DDM,value_scaling_t0,wide,DEoptim,91,0.522869784361553,1,1.0112504569340226,0.504644747856311,1,0.6857907490569817,3.5926977849729886,1.1684457198446208,1.3358058277429428,1.2689066559671585
21,DDM,value_scaling_t0,wide,DEoptim,92,0.522869784361553,1,1.0112504569340226,0.504644747856311,1,0.6857907490569817,3.5926977849729886,1.1684457198446208,1.3358058277429428,1.2689066559671585
21,DDM,value_scaling_t0,wide,DEoptim,93,0.522869784361553,1,1.0112504569340226,0.504644747856311,1,0.6857907490569817,3.5926977849729886,1.1684457198446208,1.3358058277429428,1.2689066559671585
21,DDM,value_scaling_t0,wide,DEoptim,94,0.522869784361553,1,1.0112504569340226,0.504644747856311,1,0.6857907490569817,3.5926977849729886,1.1684457198446208,1.3358058277429428,1.2689066559671585
21,DDM,value_scaling_t0,wide,DEoptim,95,0.522869784361553,1,1.0112504569340226,0.504644747856311,1,0.6857907490569817,3.5926977849729886,1.1684457198446208,1.3358058277429428,1.2689066559671585
21,DDM,value_scaling_t0,wide,DEoptim,96,0.522869784361553,1,1.0112504569340226,0.504644747856311,1,0.6857907490569817,3.5926977849729886,1.1684457198446208,1.3358058277429428,1.2689066559671585
21,DDM,value_scaling_t0,wide,DEoptim,97,0.522869784361553,1,1.0112504569340226,0.504644747856311,1,0.6857907490569817,3.5926977849729886,1.1684457198446208,1.3358058277429428,1.2689066559671585
