participant_id,model_name,parameterization,bound_settings,algorithm,iter,alpha,mu1,mu2,beta,kappa,w,a,t01,t02
65,DDM,value_scaling_t0,wide,DEoptim,1,0.12533532820176335,1,2.0497947565745562,0.23541310131317006,1,0.6015465101335989,7.058227322554449,1.074326179001946,1.4025996220647359
65,DDM,value_scaling_t0,wide,DEoptim,2,0.12533532820176335,1,2.0497947565745562,0.23541310131317006,1,0.6015465101335989,7.058227322554449,1.074326179001946,1.4025996220647359
65,DDM,value_scaling_t0,wide,DEoptim,3,0.28611295628594235,1,1.5128166689537466,0.07363624145369968,1,0.8112737636856089,5.258684949336239,1.1449547876669095,1.025990983939264
65,DDM,value_scaling_t0,wide,DEoptim,4,0.28611295628594235,1,1.5128166689537466,0.07363624145369968,1,0.8112737636856089,5.258684949336239,1.1449547876669095,1.025990983939264
65,DDM,value_scaling_t0,wide,DEoptim,5,0.0786623116964475,1,2.7751259619835764,0.16204065624857322,1,0.5507077570887553,2.668096163680266,1.1461518757432516,1.1957039126865565
65,DDM,value_scaling_t0,wide,DEoptim,6,0.1147590906778352,1,2.7751259619835764,0.16204065624857322,1,0.5507077570887553,2.668096163680266,1.1461518757432516,1.1957039126865565
65,DDM,value_scaling_t0,wide,DEoptim,7,0.1147590906778352,1,2.7751259619835764,0.16204065624857322,1,0.5507077570887553,2.668096163680266,1.1461518757432516,1.1957039126865565
65,DDM,value_scaling_t0,wide,DEoptim,8,0.06946275472640992,1,1.0566799810621887,0.14360731817513694,1,0.6990939364775627,2.4549248835952016,0.6271061979159381,1.2415136894444003
65,DDM,value_scaling_t0,wide,DEoptim,9,0.5505957014206797,1,1.3772380487993359,0.7569180141715334,1,0.9375774220407685,5.479813835317002,1.2965095575043,1.0633264900147916
65,DDM,value_scaling_t0,wide,DEoptim,10,0.28611295628594235,1,1.5128166689537466,0.07363624145369968,1,0.8112737636856089,4.285829943104093,1.1449547876669095,1.025990983939264
65,DDM,value_scaling_t0,wide,DEoptim,11,0.28611295628594235,1,2.3292264965660876,0.07363624145369968,1,0.8112737636856089,4.285829943104093,1.1449547876669095,1.025990983939264
65,DDM,value_scaling_t0,wide,DEoptim,12,0.5505957014206797,1,1.3772380487993359,0.7569180141715334,1,0.9375774220407685,4.575809888399602,1.2965095575043,1.0633264900147916
65,DDM,value_scaling_t0,wide,DEoptim,13,0.5505957014206797,1,1.3772380487993359,0.7569180141715334,1,0.9375774220407685,4.575809888399602,1.2965095575043,1.0633264900147916
65,DDM,value_scaling_t0,wide,DEoptim,14,0.5505957014206797,1,1.3772380487993359,0.7569180141715334,1,0.9375774220407685,4.575809888399602,1.2965095575043,1.0633264900147916
65,DDM,value_scaling_t0,wide,DEoptim,15,0.5505957014206797,1,1.3772380487993359,0.7569180141715334,1,0.9375774220407685,4.575809888399602,1.2965095575043,1.0633264900147916
65,DDM,value_scaling_t0,wide,DEoptim,16,0.28611295628594235,1,2.3292264965660876,0.07363624145369968,1,0.9444361874540346,4.1102444747256905,1.1449547876669095,1.025990983939264
65,DDM,value_scaling_t0,wide,DEoptim,17,0.28611295628594235,1,2.3292264965660876,0.07363624145369968,1,0.9444361874540346,4.1102444747256905,1.1449547876669095,1.025990983939264
65,DDM,value_scaling_t0,wide,DEoptim,18,0.28611295628594235,1,2.3292264965660876,0.07363624145369968,1,0.9444361874540346,4.1102444747256905,1.1449547876669095,1.025990983939264
65,DDM,value_scaling_t0,wide,DEoptim,19,0.28611295628594235,1,2.3292264965660876,0.07363624145369968,1,0.9444361874540346,4.1102444747256905,1.1449547876669095,1.025990983939264
65,DDM,value_scaling_t0,wide,DEoptim,20,0.12324496130362678,1,2.1489290300132637,0.16031030886675862,1,0.962982647338366,2.7168398159101876,1.3533151842281221,1.0558234195375396
65,DDM,value_scaling_t0,wide,DEoptim,21,0.12324496130362678,1,2.1489290300132637,0.16031030886675862,1,0.962982647338366,2.7168398159101876,1.3533151842281221,1.0558234195375396
65,DDM,value_scaling_t0,wide,DEoptim,22,0.12324496130362678,1,2.1489290300132637,0.16031030886675862,1,0.962982647338366,2.7168398159101876,1.3533151842281221,1.0558234195375396
65,DDM,value_scaling_t0,wide,DEoptim,23,0.5505957014206797,1,1.3772380487993359,0.7569180141715334,1,0.9375774220407685,3.470883721640716,0.9848861329542933,1.0633264900147916
65,DDM,value_scaling_t0,wide,DEoptim,24,0.5505957014206797,1,1.3772380487993359,0.7569180141715334,1,0.9375774220407685,3.470883721640716,0.9848861329542933,1.0633264900147916
65,DDM,value_scaling_t0,wide,DEoptim,25,0.5505957014206797,1,1.3772380487993359,0.7569180141715334,1,0.9375774220407685,3.470883721640716,0.9848861329542933,1.0633264900147916
65,DDM,value_scaling_t0,wide,DEoptim,26,0.5505957014206797,1,1.3772380487993359,0.7569180141715334,1,0.9375774220407685,3.470883721640716,0.9848861329542933,1.0633264900147916
65,DDM,value_scaling_t0,wide,DEoptim,27,0.5505957014206797,1,1.3772380487993359,0.7569180141715334,1,0.9375774220407685,3.470883721640716,0.9679185759377369,1.2487237295428637
65,DDM,value_scaling_t0,wide,DEoptim,28,0.5505957014206797,1,1.3772380487993359,0.7569180141715334,1,0.9375774220407685,3.470883721640716,0.9679185759377369,1.2487237295428637
65,DDM,value_scaling_t0,wide,DEoptim,29,0.5505957014206797,1,1.3772380487993359,0.7569180141715334,1,0.9375774220407685,3.470883721640716,0.9679185759377369,1.2487237295428637
65,DDM,value_scaling_t0,wide,DEoptim,30,0.5505957014206797,1,1.3772380487993359,0.7569180141715334,1,0.9375774220407685,3.470883721640716,0.9679185759377369,1.2487237295428637
65,DDM,value_scaling_t0,wide,DEoptim,31,0.5505957014206797,1,1.3772380487993359,0.7569180141715334,1,0.9375774220407685,3.470883721640716,0.9679185759377369,1.2487237295428637
65,DDM,value_scaling_t0,wide,DEoptim,32,0.5505957014206797,1,1.3772380487993359,0.7569180141715334,1,0.9375774220407685,3.470883721640716,0.9679185759377369,1.2487237295428637
65,DDM,value_scaling_t0,wide,DEoptim,33,0.5505957014206797,1,1.3772380487993359,0.7569180141715334,1,0.9375774220407685,3.470883721640716,0.9679185759377369,1.2487237295428637
65,DDM,value_scaling_t0,wide,DEoptim,34,0.5505957014206797,1,1.3772380487993359,0.7569180141715334,1,0.9375774220407685,3.470883721640716,0.9679185759377369,1.2487237295428637
65,DDM,value_scaling_t0,wide,DEoptim,35,0.5505957014206797,1,1.3772380487993359,0.7569180141715334,1,0.9375774220407685,3.470883721640716,0.9679185759377369,1.2487237295428637
65,DDM,value_scaling_t0,wide,DEoptim,36,0.5505957014206797,1,1.3772380487993359,0.7569180141715334,1,0.9375774220407685,3.470883721640716,0.9679185759377369,1.2487237295428637
65,DDM,value_scaling_t0,wide,DEoptim,37,0.5505957014206797,1,1.3772380487993359,0.7569180141715334,1,0.9375774220407685,3.470883721640716,0.9679185759377369,1.2487237295428637
65,DDM,value_scaling_t0,wide,DEoptim,38,0.5505957014206797,1,1.3772380487993359,0.7569180141715334,1,0.9375774220407685,3.470883721640716,0.9679185759377369,1.2487237295428637
65,DDM,value_scaling_t0,wide,DEoptim,39,0.41338830028660567,1,1.7903251909956566,0.3456447577646333,1,0.8247938481876743,2.676305016746736,1.4155421088097155,1.2168455443825619
