participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa1,kappa2,kappa3,w,a,t01,t02,t03
90,DDM,time_and_value_scaling_t0,wide,DEoptim,0.6705089865468001,1,1.001868471705544,1.1860781450050568,1,1.002793486181896,1.0886187255772097,0.993977026001033,3.6462396150587253,1.3670115690086253,1.4666974471497094,1.7059251126292942
