participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu,beta,kappa1,kappa2,kappa3,w,theta_star,t0
45,DFT_CRT,time_scaling,wide,DEoptimR,0.8822844454715406,1,0.8956783752860416,1,1.1372921910112457,1.1372921985398943,0.8367754692458166,3.2801635238778335,1.4237784441936059
