participant_id,model_name,parameterization,bound_settings,algorithm,iter,alpha,mu1,mu2,beta,kappa1,kappa2,w,a,t0
89,DDM,time_and_value_scaling,wide,DEoptim,1,0.45891922527924184,1,0.4714149381034076,0.486903747105971,1,1.093854014761746,0.7607095124608605,8.507752334603573,1.1576433351030575
89,DDM,time_and_value_scaling,wide,DEoptim,2,0.5839202535385266,1,0.0574221087154001,0.10415375977987423,1,0.7859133346937597,0.18202739632338288,8.93746066438267,0.6821587454644032
89,DDM,time_and_value_scaling,wide,DEoptim,3,0.45891922527924184,1,0.4714149381034076,0.486903747105971,1,1.093854014761746,0.7607095124608605,2.6897623127286785,1.1576433351030575
89,DDM,time_and_value_scaling,wide,DEoptim,4,0.45891922527924184,1,0.4714149381034076,0.486903747105971,1,1.093854014761746,0.7607095124608605,2.6897623127286785,1.1576433351030575
89,DDM,time_and_value_scaling,wide,DEoptim,5,0.12101180331548676,1,1.424192372476682,0.585614198885206,1,0.20784998312592506,0.8215910274918621,5.4630093796913055,0.809972246340476
89,DDM,time_and_value_scaling,wide,DEoptim,6,0.12101180331548676,1,1.7471314273830503,0.585614198885206,1,0.20784998312592506,0.8215910274918621,5.4630093796913055,0.809972246340476
89,DDM,time_and_value_scaling,wide,DEoptim,7,0.21488547671487535,1,1.5177825390312822,0.5675579914469344,1,2.211726240348071,0.9547723520528311,2.9547751121383627,0.9691096688620747
89,DDM,time_and_value_scaling,wide,DEoptim,8,0.21488547671487535,1,1.5177825390312822,0.5675579914469344,1,2.211726240348071,0.9547723520528311,2.9547751121383627,0.9691096688620747
89,DDM,time_and_value_scaling,wide,DEoptim,9,0.21488547671487535,1,1.5177825390312822,0.5675579914469344,1,2.211726240348071,0.9547723520528311,2.9547751121383627,0.9691096688620747
89,DDM,time_and_value_scaling,wide,DEoptim,10,0.21488547671487535,1,1.5177825390312822,0.5675579914469344,1,2.211726240348071,0.9547723520528311,2.9547751121383627,0.9691096688620747
89,DDM,time_and_value_scaling,wide,DEoptim,11,0.21488547671487535,1,1.5177825390312822,0.5675579914469344,1,2.211726240348071,0.9547723520528311,2.9547751121383627,0.9691096688620747
89,DDM,time_and_value_scaling,wide,DEoptim,12,0.12101180331548676,1,1.8036893414481803,0.5026690135500393,1,0.20784998312592506,0.8215910274918621,5.4630093796913055,0.809972246340476
89,DDM,time_and_value_scaling,wide,DEoptim,13,0.12101180331548676,1,1.8036893414481803,0.5026690135500393,1,0.20784998312592506,0.8215910274918621,5.4630093796913055,0.809972246340476
89,DDM,time_and_value_scaling,wide,DEoptim,14,0.12101180331548676,1,1.8036893414481803,0.5026690135500393,1,0.20784998312592506,0.8215910274918621,5.4630093796913055,0.809972246340476
89,DDM,time_and_value_scaling,wide,DEoptim,15,0.12101180331548676,1,1.8036893414481803,0.5026690135500393,1,0.20784998312592506,0.8215910274918621,5.4630093796913055,0.809972246340476
89,DDM,time_and_value_scaling,wide,DEoptim,16,0.12101180331548676,1,1.8036893414481803,0.5026690135500393,1,0.20784998312592506,0.8215910274918621,5.4630093796913055,0.809972246340476
89,DDM,time_and_value_scaling,wide,DEoptim,17,0.12101180331548676,1,1.8036893414481803,0.5026690135500393,1,0.20784998312592506,0.8215910274918621,5.4630093796913055,0.809972246340476
