participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa1,kappa2,kappa3,w,a,t01,t02,t03
45,DDM,time_and_value_scaling_t0,wide,DEoptim,0.4748704987908606,1,0.9994300501681292,0.8413631066316195,1,1.0850835535709256,0.9243092691276615,0.9358648439038515,3.1022901358237,1.48968632650295,1.38876873320664,1.5615719973351099
