participant_id,model_name,parameterization,bound_settings,algorithm,iter,alpha,mu1,mu2,beta,kappa1,kappa2,w,theta_star,t0
82,DFT_CRT,time_and_value_scaling,wide,DEoptimR,1,2.0913494377583266,1,1.934118521399796,1.9507227544928902,1,9.696891973726451,0.609260487232334,2.2361733585502948,0.6059237285517157
82,DFT_CRT,time_and_value_scaling,wide,DEoptimR,2,2.853160997755415,1,2.0961723413524913,0.08602032812428662,1,1.4304883556906134,0.0428623585733538,6.3453989731207585,1.1513660096389375
82,DFT_CRT,time_and_value_scaling,wide,DEoptimR,3,2.8928346162401875,1,2.1509816018612007,1.5989798492492409,1,0.08666598847289908,0.3247392530215522,4.798425172440659,1.072773112363903
82,DFT_CRT,time_and_value_scaling,wide,DEoptimR,4,2.8928346162401875,1,2.1509816018612007,1.5989798492492409,1,0.08666598847289908,0.3247392530215522,4.798425172440659,1.072773112363903
82,DFT_CRT,time_and_value_scaling,wide,DEoptimR,5,2.8928346162401875,1,1.487852351332549,1.5989798492492409,1,0.08666598847289908,0.3247392530215522,4.798425172440659,1.072773112363903
82,DFT_CRT,time_and_value_scaling,wide,DEoptimR,6,2.3683795007584365,1,1.1326150617059432,0.0489211340275062,1,9.861813597887274,0.135250869309186,4.622078562692614,1.1724750824898176
82,DFT_CRT,time_and_value_scaling,wide,DEoptimR,7,2.3683795007584365,1,1.1326150617059432,0.0489211340275062,1,9.861813597887274,0.135250869309186,4.622078562692614,1.1724750824898176
82,DFT_CRT,time_and_value_scaling,wide,DEoptimR,8,2.3683795007584365,1,1.1326150617059432,0.0489211340275062,1,9.861813597887274,0.135250869309186,4.622078562692614,1.1724750824898176
82,DFT_CRT,time_and_value_scaling,wide,DEoptimR,9,2.3683795007584365,1,1.1326150617059432,0.0489211340275062,1,9.861813597887274,0.135250869309186,4.622078562692614,1.1724750824898176
82,DFT_CRT,time_and_value_scaling,wide,DEoptimR,10,2.3683795007584365,1,1.1326150617059432,0.48148497591221684,1,1.385479469904606,0.026013048354490698,4.622078562692614,0.8385422088129115
