participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa1,kappa2,w,theta_star,t01,t02
74,DFT_CRT,time_and_value_scaling_t0,wide,DEoptimR,0.7632167424677659,1,2.6810574596857037,0.6646829523292314,1,3.0104949664339125,0.8260286195237777,2.5672245307397468,1.3611002294219385,1.398317606165368
