participant_id,model_name,parameterization,bound_settings,algorithm,iter,alpha,mu,beta,kappa1,kappa2,w,theta_star,t0
77,DFT_CRT,time_scaling,wide,DEoptim,1,1.5292092230101118,1,2.3358715942711568,1,3.5535242734476924,0.42305457608163827,7.205882728046271,1.0064096354297363
77,DFT_CRT,time_scaling,wide,DEoptim,2,2.084101298158057,1,1.4031403153943829,1,5.341628649272025,0.33055356764905625,10.947446293602697,0.3426998797804117
77,DFT_CRT,time_scaling,wide,DEoptim,3,2.084101298158057,1,1.4031403153943829,1,5.341628649272025,0.33055356764905625,10.947446293602697,0.3426998797804117
77,DFT_CRT,time_scaling,wide,DEoptim,4,1.8921071575218813,1,0.7984941199375317,1,7.121282090619206,0.6807329121163488,1.2001126241777091,1.1066711717634463
77,DFT_CRT,time_scaling,wide,DEoptim,5,1.8921071575218813,1,0.7984941199375317,1,7.121282090619206,0.6807329121163488,1.2001126241777091,1.1066711717634463
77,DFT_CRT,time_scaling,wide,DEoptim,6,1.8049633641722616,1,1.2321959067481572,1,0.4025449836626649,0.5216833856827813,3.957582295339087,1.3828700207429936
77,DFT_CRT,time_scaling,wide,DEoptim,7,1.8049633641722616,1,1.2321959067481572,1,0.4025449836626649,0.5216833856827813,3.957582295339087,1.3828700207429936
77,DFT_CRT,time_scaling,wide,DEoptim,8,1.8049633641722616,1,1.2321959067481572,1,0.4025449836626649,0.5216833856827813,3.957582295339087,1.3828700207429936
77,DFT_CRT,time_scaling,wide,DEoptim,9,1.8049633641722616,1,1.2321959067481572,1,0.4025449836626649,0.5216833856827813,3.957582295339087,1.3828700207429936
77,DFT_CRT,time_scaling,wide,DEoptim,10,2.890867975447886,1,1.0536918405730091,1,1.3946808053299788,0.33055356764905625,3.8706555888475833,1.103909508247301
77,DFT_CRT,time_scaling,wide,DEoptim,11,2.890867975447886,1,1.0536918405730091,1,1.3946808053299788,0.33055356764905625,3.8706555888475833,1.103909508247301
77,DFT_CRT,time_scaling,wide,DEoptim,12,2.890867975447886,1,1.0536918405730091,1,1.3946808053299788,0.33055356764905625,3.8706555888475833,1.103909508247301
77,DFT_CRT,time_scaling,wide,DEoptim,13,2.890867975447886,1,1.0536918405730091,1,1.3946808053299788,0.33055356764905625,3.8706555888475833,1.103909508247301
77,DFT_CRT,time_scaling,wide,DEoptim,14,1.8049633641722616,1,1.2321959067481572,1,0.4025449836626649,0.5216833856827813,3.957582295339087,1.0355374526547452
77,DFT_CRT,time_scaling,wide,DEoptim,15,1.8049633641722616,1,1.2321959067481572,1,0.4025449836626649,0.5216833856827813,3.957582295339087,1.0355374526547452
77,DFT_CRT,time_scaling,wide,DEoptim,16,1.8049633641722616,1,1.2321959067481572,1,0.4025449836626649,0.5216833856827813,3.957582295339087,1.0355374526547452
77,DFT_CRT,time_scaling,wide,DEoptim,17,1.8049633641722616,1,1.2321959067481572,1,0.4025449836626649,0.5216833856827813,3.957582295339087,1.0355374526547452
77,DFT_CRT,time_scaling,wide,DEoptim,18,1.8049633641722616,1,1.2321959067481572,1,0.4025449836626649,0.5216833856827813,3.957582295339087,1.0355374526547452
77,DFT_CRT,time_scaling,wide,DEoptim,19,1.8049633641722616,1,1.1959156238545845,1,0.4025449836626649,0.5216833856827813,3.957582295339087,1.0355374526547452
77,DFT_CRT,time_scaling,wide,DEoptim,20,1.8049633641722616,1,1.1959156238545845,1,0.4025449836626649,0.5216833856827813,3.957582295339087,1.0355374526547452
77,DFT_CRT,time_scaling,wide,DEoptim,21,1.8049633641722616,1,1.1959156238545845,1,0.28272389149095306,0.5216833856827813,3.957582295339087,1.0355374526547452
77,DFT_CRT,time_scaling,wide,DEoptim,22,1.8049633641722616,1,1.1959156238545845,1,0.28272389149095306,0.5216833856827813,3.957582295339087,1.0355374526547452
77,DFT_CRT,time_scaling,wide,DEoptim,23,1.8049633641722616,1,1.1959156238545845,1,0.28272389149095306,0.5216833856827813,3.957582295339087,1.0355374526547452
77,DFT_CRT,time_scaling,wide,DEoptim,24,1.8049633641722616,1,1.1959156238545845,1,0.28272389149095306,0.5216833856827813,3.957582295339087,1.0355374526547452
77,DFT_CRT,time_scaling,wide,DEoptim,25,1.8049633641722616,1,1.153717460915258,1,0.28272389149095306,0.5216833856827813,3.957582295339087,1.0355374526547452
77,DFT_CRT,time_scaling,wide,DEoptim,26,1.8049633641722616,1,1.153717460915258,1,0.28272389149095306,0.5216833856827813,3.957582295339087,1.0355374526547452
77,DFT_CRT,time_scaling,wide,DEoptim,27,1.8049633641722616,1,1.153717460915258,1,0.28272389149095306,0.5216833856827813,3.957582295339087,1.0355374526547452
77,DFT_CRT,time_scaling,wide,DEoptim,28,1.8049633641722616,1,1.153717460915258,1,0.28272389149095306,0.5216833856827813,3.957582295339087,1.0355374526547452
77,DFT_CRT,time_scaling,wide,DEoptim,29,1.8049633641722616,1,1.153717460915258,1,0.28272389149095306,0.5216833856827813,3.957582295339087,1.0355374526547452
77,DFT_CRT,time_scaling,wide,DEoptim,30,1.8049633641722616,1,1.153717460915258,1,0.28272389149095306,0.5216833856827813,3.957582295339087,1.0355374526547452
77,DFT_CRT,time_scaling,wide,DEoptim,31,2.0632905573025346,1,1.267992149322044,1,1.6844441648572683,0.53353201833607,3.064581959709052,1.2649020365126704
77,DFT_CRT,time_scaling,wide,DEoptim,32,2.0632905573025346,1,1.267992149322044,1,1.6190993354546162,0.53353201833607,3.064581959709052,1.2649020365126704
77,DFT_CRT,time_scaling,wide,DEoptim,33,2.0632905573025346,1,1.267992149322044,1,1.6190993354546162,0.53353201833607,3.064581959709052,1.2649020365126704
77,DFT_CRT,time_scaling,wide,DEoptim,34,2.0632905573025346,1,1.267992149322044,1,1.6190993354546162,0.53353201833607,3.064581959709052,1.2649020365126704
77,DFT_CRT,time_scaling,wide,DEoptim,35,2.0632905573025346,1,1.267992149322044,1,1.6190993354546162,0.4891188479194924,3.064581959709052,1.2649020365126704
77,DFT_CRT,time_scaling,wide,DEoptim,36,1.6684051396052653,1,1.0375848252559081,1,0.13460242825059776,0.5482505862931895,3.4115627281240632,1.255288486808704
77,DFT_CRT,time_scaling,wide,DEoptim,37,1.6202051753919209,1,0.9199321044650693,1,0.5260113747349927,0.5888040974077101,3.0162610274077983,1.2685609732674745
77,DFT_CRT,time_scaling,wide,DEoptim,38,1.6202051753919209,1,0.9199321044650693,1,0.5260113747349927,0.5888040974077101,3.0162610274077983,1.2685609732674745
