participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu,beta,kappa1,kappa2,kappa3,w,a,t01,t02,t03
87,DDM,time_scaling_t0,wide,DEoptim,0.8668404596736915,1,0.7437765752282263,1,0.5829897817314819,0.9263794043549844,0.9753787118329417,3.0950903858464076,1.2478973696818296,1.3279211154080162,1.4753613122119178
