participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa1,kappa2,kappa3,w,a,t01,t02,t03
47,DDM,time_and_value_scaling_t0,wide,DEoptimR,0.6287991066140457,1,1.002319582385387,0.010000005226775775,1,0.9730033756846519,1.0269966311083665,0.5221500754467466,2.2831930245237326,1.3756191518518006,1.3891326004717257,1.4257783691291397
