participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa1,kappa2,kappa3,w,theta_star,t01,t02,t03
86,DFT_CRT,time_and_value_scaling_t0,wide,DEoptimR,2.204470183721898,1,1.0002293630901247,1.6885979630814847,1,1.0866914820807076,1.094352196788263,0.6404672686255096,2.229494774633392,1.429804437040409,1.3691317449162623,1.3781267744941192
