participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa,w,a,t01,t02,t03
92,DDM,value_scaling_t0,wide,DEoptimR,0.7717003846101225,1,1.0000042474108302,0.6264816084587393,1,0.8110850401011022,3.7626205215730297,1.497813858824684,1.5533709794040607,1.940176316938549
