participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa1,kappa2,w,a,t01,t02
25,DDM,time_and_value_scaling_t0,wide,DEoptimR,2.9998876343371026,1,0.8055823255477343,0.24968757851439927,1,0.5370448753555127,1.2836748781752623e-4,2.7561426734573593,1.3997172796767932,1.467888671263133
