participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa1,kappa2,kappa3,w,theta_star,t01,t02,t03
51,DFT_CRT,time_and_value_scaling_t0,wide,DEoptimR,1.0648702091835307,1,1.0047968452930796,0.8013668224473515,1,1.0000000221778904,0.5311884885820987,0.6219905618243984,2.1771153836023953,1.349214417522974,1.3993959370639988,1.3704359303951559
