participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa1,kappa2,kappa3,w,theta_star,t01,t02,t03
90,DFT_CRT,time_and_value_scaling_t0,wide,DEoptim,2.0049119008137684,1,1.00020555742515,1.159164672475488,1,1.2485191807987666,1.2456016301939352,0.43564020582268753,3.84493406415611,1.3428750853512081,1.4345037724076863,1.6779719149018084
