participant_id,model_name,parameterization,bound_settings,algorithm,alpha,mu1,mu2,beta,kappa1,kappa2,kappa3,w,a,t0
67,DDM,time_and_value_scaling,wide,DEoptimR,0.6800581009918482,1,1.0036483955975088,0.4406876458164875,1,0.8860500773166143,1.1139499246667879,0.7651138645977028,3.4451851447496833,1.338888755233712
